timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
239976001, 2.86, 1.07e-07, 6.72e-08, 3.83, 3.95, 1e-08, 102, non_zero_quality
242049601, 1.04, 5.87e-08, 6.05e-08, 3.49, 6.39, 1e-08, 102, non_zero_quality
243345601, 7.43, 1.6e-07, 7.18e-08, 5.05, 2.51, 1e-08, 102, non_zero_quality
245160001, 4.74, 1.69e-07, 8.68e-08, 4.16, 3.11, 1e-08, 102, non_zero_quality
252676801, 13.31, 2.13e-07, 7.6e-08, 3.61, 2.1, 1e-08, 102, non_zero_quality
253972801, 1.29, 7.51e-08, 7.11e-08, 6.19, 5.37, 1e-08, 102, non_zero_quality
254491201, 3.09, 1.03e-07, 6.58e-08, 5.44, 3.84, 1e-08, 102, non_zero_quality
257083201, 3.95, 1.13e-07, 6.39e-08, 4.0, 3.43, 1e-08, 102, non_zero_quality
257601601, 1.93, 5.65e-08, 5.51e-07, 7.22, 3.87, 1e-08, 102, non_zero_quality
258120001, 1.04, 4.07e-08, 3.98e-07, 2.68, 11.9, 1e-08, 102, non_zero_quality
258379201, 2.06, 1.02e-07, 2.23e-06, 4.12, 4.51, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
261230401, 6.01, 1.28e-07, 6.61e-08, 3.54, 3.05, 1e-08, 102, non_zero_quality
262785601, 1.31, 5.66e-08, 6.29e-07, 7.22, 4.4, 1e-08, 102, non_zero_quality
268228801, 5.66, 1.61e-07, 7.78e-08, 4.5, 2.9, 1e-08, 102, non_zero_quality
269006401, 2.09, 1.03e-07, 7.89e-08, 3.56, 4.7, 1e-08, 102, non_zero_quality
269524801, 3.78, 1.64e-07, 9.08e-08, 4.47, 3.27, 1e-08, 102, non_zero_quality
271857601, 2.7, 9.9e-08, 7.58e-08, 3.35, 4.16, 1e-08, 102, non_zero_quality
272376001, 2.06, 1.07e-07, 7.6e-08, 6.11, 4.18, 1e-08, 102, non_zero_quality
272635201, 1.68, 9.6e-08, 8.32e-08, 3.57, 5.17, 1e-08, 102, non_zero_quality
274968001, 2.32, 1.12e-07, 7.69e-08, 4.66, 4.22, 1e-08, 102, non_zero_quality
275227201, 9.93, 1.99e-07, 8.2e-08, 6.7, 2.3, 1e-08, 102, non_zero_quality
278856001, 6.46, 2.66e-07, 1.21e-07, 4.35, 2.69, 1e-08, 102, non_zero_quality
283003201, 10.0, 2.75e-07, 1.13e-07, 5.85, 2.29, 1e-08, 102, non_zero_quality
286891201, 5.08, 2.21e-07, 1.22e-07, 3.79, 3.23, 1e-08, 102, non_zero_quality
287928001, 1.75, 1.04e-07, 8.32e-08, 3.87, 4.97, 1e-08, 102, non_zero_quality
290779201, 2.01, 1.12e-07, 8.4e-08, 4.79, 4.44, 1e-08, 102, non_zero_quality
291038401, 6.49, 2.17e-07, 1.04e-07, 5.96, 2.73, 1e-08, 102, non_zero_quality
291297601, 1.21, 8.91e-08, 8.61e-08, 4.17, 5.84, 1e-08, 102, non_zero_quality
291816001, 1.11, 9.56e-08, 9.73e-08, 4.03, 5.88, 1e-08, 102, non_zero_quality
292852801, 3.42, 1.62e-07, 9.91e-08, 3.91, 3.56, 1e-08, 102, non_zero_quality
296740801, 4.2, 1.74e-07, 9.88e-08, 4.98, 3.29, 1e-08, 102, non_zero_quality
297777601, 1.91, 1.16e-07, 9.32e-08, 4.17, 4.69, 1e-08, 102, non_zero_quality
300628801, 6.82, 2.38e-07, 1.11e-07, 4.27, 2.79, 1e-08, 102, non_zero_quality
304776001, 4.98, 2.41e-07, 1.26e-07, 3.95, 3.05, 1e-08, 102, non_zero_quality
315921601, 2.65, 1.17e-07, 1.1e-06, 7.5, 3.72, 1e-08, 102, non_zero_quality
317476801, 1.21, 6.03e-08, 5.75e-08, 4.73, 5.65, 1e-08, 102, non_zero_quality
322401601, 3.87, 1.26e-07, 7.02e-08, 4.3, 3.43, 1e-08, 102, non_zero_quality
322660801, 4.15, 1.55e-07, 1.33e-06, 7.62, 3.36, 1e-08, 102, non_zero_quality
323956801, 5.85, 1.68e-07, 2.27e-07, 3.14, 3.93, 1e-08, 102, non_zero_quality
325771201, 1.06, 7.22e-08, 7.58e-08, 3.88, 6.06, 1e-08, 102, non_zero_quality
326808001, 1.26, 5.03e-08, 1.73e-07, 2.81, 8.27, 1e-08, 102, non_zero_quality
330177601, 3.67, 1.48e-07, 1.14e-06, 7.6, 3.05, 1e-08, 102, non_zero_quality
333547201, 2.3, 1.29e-07, 9.5e-08, 3.93, 4.53, 1e-08, 102, non_zero_quality
335361601, 1.71, 7.98e-08, 6.44e-08, 4.25, 4.9, 1e-08, 102, non_zero_quality
339249601, 2.64, 1.08e-07, 7.42e-08, 4.06, 4.14, 1e-08, 102, non_zero_quality
341323201, 1.67, 8.98e-08, 7.42e-08, 5.22, 4.83, 1e-08, 102, non_zero_quality
345211201, 1.3, 6.41e-08, 6e-08, 5.99, 5.34, 1e-08, 102, non_zero_quality
345470401, 4.8, 1.41e-07, 7.59e-08, 3.99, 3.14, 1e-08, 102, non_zero_quality
345988801, 1.6, 1.08e-07, 8.8e-08, 4.69, 4.93, 1e-08, 102, non_zero_quality
347544001, 2.52, 1.55e-07, 1.04e-07, 5.76, 3.94, 1e-08, 102, non_zero_quality
349876801, 2.68, 1.01e-07, 7.59e-08, 3.58, 4.3, 1e-08, 102, non_zero_quality
357134401, 5.65, 2.16e-07, 1.07e-07, 4.08, 2.96, 1e-08, 102, non_zero_quality
358171201, 2.1, 9.21e-08, 7e-08, 5.58, 4.33, 1e-08, 102, non_zero_quality
359208001, 2.16, 9.54e-08, 7.44e-08, 3.43, 4.7, 1e-08, 102, non_zero_quality
361022401, 1.22, 9.29e-08, 1e-07, 3.4, 6.2, 1e-08, 102, non_zero_quality
363096001, 2.0, 7.68e-08, 5.75e-08, 4.66, 4.36, 1e-08, 102, non_zero_quality
363355201, 9.52, 1.34e-07, 5.89e-07, 7.56, 1.74, 1e-08, 102, non_zero_quality
363873601, 5.87, 1.46e-07, 7.7e-08, 3.48, 3.11, 1e-08, 102, non_zero_quality
368280001, 3.42, 9.92e-08, 6.09e-08, 4.6, 3.57, 1e-08, 102, non_zero_quality
369057601, 1.52, 8.07e-08, 6.92e-08, 4.23, 5.17, 1e-08, 102, non_zero_quality
370094401, 1.08, 9.28e-08, 9.11e-08, 4.81, 5.94, 1e-08, 102, non_zero_quality
371390401, 6.83, 1.93e-07, 1.2e-07, 3.7, 2.91, 1e-08, 102, non_zero_quality
371649601, 2.52, 1.08e-07, 7.51e-08, 3.89, 4.14, 1e-08, 102, non_zero_quality
373464001, 5.45, 1.52e-07, 8.98e-08, 3.23, 3.31, 1e-08, 102, non_zero_quality
