timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
308275201, 1.75, 2.33e-08, 1.72e-08, 5.3, 5.36, 1e-08, 102, non_zero_quality
313459201, 3.49, 3.1e-08, 4.92e-07, 6.51, 3.9, 1e-08, 102, non_zero_quality
323827201, 4.75, 4.07e-08, 2.01e-08, 6.61, 3.4, 1e-08, 102, non_zero_quality
424915201, 6.33, 6.25e-08, 2.92e-08, 3.7, 3.3, 1e-08, 102, non_zero_quality
453427201, 6.1, 4.58e-08, 2.18e-08, 7.76, 3.08, 1e-08, 102, non_zero_quality
492307201, 1.55, 2.41e-08, 1.84e-08, 5.95, 5.57, 1e-08, 102, non_zero_quality
562291201, 5.19, 6.41e-08, 2.99e-08, 4.25, 3.37, 1e-08, 102, non_zero_quality
640051201, 2.14, 2.46e-08, 4.54e-08, 3.06, 6.63, 1e-08, 102, non_zero_quality
702259201, 1.7, 1.93e-08, 2.27e-08, 3.13, 6.86, 1e-08, 102, non_zero_quality
720403201, 5.47, 4.3e-08, 1.9e-08, 4.61, 3.2, 1e-08, 102, non_zero_quality
