timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
570974401, 1.57, 4.21e-05, 0, 2.0, 0, 1e-08, 0, zero_flux_error
571233601, 10.92, 4.21e-05, 0, 2.0, 0, 1e-08, 0, zero_flux_error
571492801, 2.81, 4.21e-05, 0, 2.0, 0, 1e-08, 0, zero_flux_error
571752001, 2.38, 4.21e-05, 0, 2.0, 0, 1e-08, 0, zero_flux_error
602856001, 5.28, 4.21e-05, 0, 2.0, 0, 1e-08, 0, zero_flux_error
603115201, 1.07, 4.21e-05, 0, 2.0, 0, 1e-08, 0, zero_flux_error
603374401, 1.64, 4.21e-05, 0, 2.0, 0, 1e-08, 0, zero_flux_error
616593601, 1.92, 2.83e-07, 4e-09, 2.0, 0, 1e-08, 101, non_zero_quality||outlier_in_relative_flux
616852801, 1.62, 6.12e-07, 4e-09, 2.0, 0, 1e-08, 101, non_zero_quality||outlier_in_relative_flux
634996801, 5.08, 4.21e-05, 0, 2.0, 0, 1e-08, 0, zero_flux_error
649252801, 4.79, 1.07e-06, 0, 2.0, 0, 1e-08, 101, zero_flux_error||non_zero_quality
691502401, 1.0, NaN, NaN, 2.0, 0, 1e-08, 0, missing_flux||missing_flux_error
712238401, 1.63, 1.08e-06, 0, 2.0, 0, 1e-08, 101, zero_flux_error||non_zero_quality
712497601, 2.82, 2.42e-07, 4e-09, 2.0, 0, 1e-08, 101, non_zero_quality||outlier_in_relative_flux
712756801, 1.0, 6.06e-07, 4e-09, 2.0, 0, 1e-08, 101, non_zero_quality||outlier_in_relative_flux
