timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
242308801, 3.76, 9.95e-08, 6.26e-08, 3.46, 3.32, 1e-08, 102, non_zero_quality
257083201, 9.35, 1.6e-07, 6.89e-08, 6.84, 2.16, 1e-08, 102, non_zero_quality
257601601, 2.7, 8.09e-08, 5.79e-08, 3.87, 3.63, 1e-08, 102, non_zero_quality
261230401, 2.01, 8.43e-08, 7.67e-08, 3.87, 4.3, 1e-08, 102, non_zero_quality
299592001, 1.44, 4.16e-08, 5.18e-07, 7.29, 4.51, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
300628801, 2.56, 4.92e-08, 3.54e-08, 4.07, 3.93, 1e-08, 102, non_zero_quality
319032001, 9.15, 1.13e-07, 5.79e-08, 3.49, 2.37, 1e-08, 102, non_zero_quality
320068801, 11.2, 1.85e-07, 7.4e-08, 5.71, 2.02, 1e-08, 102, non_zero_quality
320587201, 1.61, 8.99e-08, 8.01e-08, 3.93, 4.62, 1e-08, 102, non_zero_quality
328622401, 12.89, 2.68e-09, 2.7e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
347803201, 1.01, 4.58e-08, 5.61e-08, 3.35, 6.41, 1e-08, 102, non_zero_quality
355838401, 1.94, 5.4e-08, 4.24e-08, 4.08, 4.28, 1e-08, 102, non_zero_quality
359208001, 8.82, 1.37e-07, 5.91e-08, 3.8, 2.18, 1e-08, 102, non_zero_quality
365169601, 2.33, 6.28e-08, 4.44e-08, 5.78, 3.68, 1e-08, 102, non_zero_quality
375019201, 6.45, 1.43e-07, 6.69e-08, 4.46, 2.4, 1e-08, 102, non_zero_quality
376833601, 1.29, 5.59e-08, 6.64e-08, 3.88, 5.72, 1e-08, 102, non_zero_quality
382795201, 2.96, 5.63e-08, 3.86e-08, 4.99, 3.52, 1e-08, 102, non_zero_quality
391089601, 2.94, 7.88e-08, 5.42e-08, 4.77, 3.54, 1e-08, 102, non_zero_quality
393940801, 4.96, 1.53e-07, 8.5e-08, 3.82, 2.77, 1e-08, 102, non_zero_quality
394718401, 3.85, 1.17e-07, 7.32e-08, 4.11, 3.29, 1e-08, 102, non_zero_quality
400680001, 1.21, 4.21e-08, 8.01e-08, 3.51, 3.09, 1e-08, 102, non_zero_quality
401198401, 3.62, 5.79e-08, 3.7e-08, 3.63, 3.43, 1e-08, 102, non_zero_quality
403272001, 2.76, 1.06e-07, 6.48e-07, 7.63, 2.21, 1e-08, 102, non_zero_quality
410270401, 2.27, 8.76e-08, 7.23e-08, 3.43, 4.32, 1e-08, 102, non_zero_quality
420379201, 3.02, 6.3e-08, 5.2e-08, 3.96, 3.76, 1e-08, 102, non_zero_quality
422452801, 1.52, 6.64e-08, 6.26e-08, 5.11, 4.85, 1e-08, 102, non_zero_quality
426340801, 5.76, 1.5e-07, 8.08e-08, 4.22, 2.71, 1e-08, 102, non_zero_quality
427896001, 1.66, 8.34e-08, 7.86e-08, 3.51, 5.16, 1e-08, 102, non_zero_quality
429969601, 2.74, 8.29e-08, 6.12e-08, 4.16, 3.81, 1e-08, 102, non_zero_quality
431784001, 2.32, 1.33e-07, 1.13e-07, 4.31, 4.45, 1e-08, 102, non_zero_quality
434635201, 2.4, 8.42e-08, 7.07e-08, 4.04, 4.08, 1e-08, 102, non_zero_quality
435153601, 6.01, 2.53e-07, 1.37e-07, 4.84, 2.61, 1e-08, 102, non_zero_quality
445780801, 2.89, 7.29e-08, 4.84e-07, 7.49, 2.4, 1e-08, 102, non_zero_quality
447076801, 3.94, 7.72e-08, 4.59e-08, 3.78, 3.17, 1e-08, 102, non_zero_quality
452520001, 1.09, 3.69e-08, 5.12e-07, 7.25, 5.01, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
454334401, 3.68, 1.07e-07, 1.91e-06, 4.36, 3.36, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
456408001, 1.22, 3.71e-08, 3.55e-08, 3.91, 5.31, 1e-08, 102, non_zero_quality
460036801, 1.45, 4.63e-08, 4.26e-08, 3.71, 5, 1e-08, 102, non_zero_quality
460814401, 1.68, 4.53e-08, 3.81e-08, 4.09, 4.48, 1e-08, 102, non_zero_quality
464702401, 1.79, 5.73e-08, 4.79e-08, 3.79, 4.34, 1e-08, 102, non_zero_quality
465998401, 5.14, 7.86e-08, 4.16e-08, 5.52, 2.69, 1e-08, 102, non_zero_quality
470404801, 4.09, 6.31e-08, 3.78e-08, 6.7, 3.1, 1e-08, 102, non_zero_quality
472219201, 1.56, 7.41e-08, 7e-08, 3.85, 4.94, 1e-08, 102, non_zero_quality
477403201, 4.07, 1.32e-07, 8.2e-08, 4.03, 3.21, 1e-08, 102, non_zero_quality
477662401, 10.8, 2.28e-07, 9.2e-08, 4.84, 2.03, 1e-08, 102, non_zero_quality
488808001, 1.32, 3.56e-08, 3.91e-08, 3.38, 5.63, 1e-08, 102, non_zero_quality
491400001, 1.74, 8.69e-08, 7.31e-08, 4.9, 4.27, 1e-08, 102, non_zero_quality
496324801, 1.07, 4.8e-08, 5.42e-08, 3.41, 5.97, 1e-08, 102, non_zero_quality
498916801, 2.2, 9.05e-08, 7.23e-08, 4.99, 4.13, 1e-08, 102, non_zero_quality
