timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
344563201, 10.74, 4.55e-08, 1.47e-08, 3.75, 2, 1e-08, 102, non_zero_quality
404179201, 3.93, 2.87e-08, 1.48e-08, 4.0, 3.15, 1e-08, 102, non_zero_quality
409363201, 7.94, 4.94e-08, 2.15e-08, 3.72, 2.38, 1e-08, 102, non_zero_quality
520819201, 7.02, 3.29e-08, 1.31e-08, 4.13, 2.5, 1e-08, 102, non_zero_quality
533779201, 2.79, 2.26e-08, 1.28e-08, 4.65, 3.54, 1e-08, 102, non_zero_quality
538963201, 4.24, 2.66e-08, 1.72e-07, 7.03, 2.6, 1e-08, 102, non_zero_quality
570067201, 11.24, 4.61e-08, 2.09e-07, 7.25, 1.82, 1e-08, 102, non_zero_quality
627091201, 5.81, 1.81e-08, 5.62e-08, 2.68, 4.65, 1e-08, 102, non_zero_quality
650419201, 20.63, 3.83e-10, 4.38e-10, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
681523201, 5.73, 5.3e-08, 2.6e-08, 3.9, 2.78, 1e-08, 102, non_zero_quality
712627201, 3.54, 2.85e-08, 6.95e-08, 2.98, 4.9, 1e-08, 102, non_zero_quality
