timestamp, ts, flux_upper_limits, fit_tolerance, fit_convergence
239889601, 0.06, 4.25e-08, 1e-08, 0
242308801, 0.02, 3.93e-08, 1e-08, 0
244123201, 0.0, 3.35e-08, 1e-08, 102
244728001, 0.0, 3.75e-08, 1e-08, 102
245937601, 0.06, 4.52e-08, 1e-08, 102
246542401, 0.09, 5.13e-08, 1e-08, 0
248961601, 0.0, 3.58e-08, 1e-08, 0
249566401, 0.03, 2.74e-08, 1e-08, 0
250171201, 0.33, 4.47e-08, 1e-08, 0
250776001, 0.59, 6.33e-08, 1e-08, 102
251380801, 0.0, 4.41e-08, 1e-08, 102
251985601, 0.02, 4.04e-08, 1e-08, 0
253195201, 0.69, 4.11e-08, 1e-08, 0
253800001, 0.37, 4.15e-08, 1e-08, 0
254404801, 0.0, 3.77e-08, 1e-08, 0
255009601, 0.0, 3.71e-08, 1e-08, 102
255614401, 0.11, 6.13e-08, 1e-08, 0
256219201, 0.0, 4.31e-08, 1e-08, 0
256824001, 0.0, 4.19e-08, 1e-08, 102
258033601, 0.33, 3.54e-08, 1e-08, 0
259243201, 0.0, 2.56e-08, 1e-08, 0
261057601, 0.0, 4.44e-08, 1e-08, 102
261662401, 0.88, 4.95e-08, 1e-08, 0
262267201, 0.0, 3.02e-08, 1e-08, 102
262872001, 0.0, 3.58e-08, 1e-08, 0
263476801, 0.62, 6.46e-08, 1e-08, 0
264081601, 0.02, 4.68e-08, 1e-08, 0
264686401, 0.93, 6.25e-08, 1e-08, 0
265896001, 0.58, 4.41e-08, 1e-08, 0
267710401, 0.01, 4.35e-08, 1e-08, 102
268920001, 0.0, 3.55e-08, 1e-08, 102
269524801, 0.0, 4.04e-08, 1e-08, 0
270129601, 0.0, 3.25e-08, 1e-08, 102
271339201, 0.31, 4.81e-08, 1e-08, 0
271944001, 0.0, 4.06e-08, 1e-08, 102
272548801, 0.0, 3.17e-08, 1e-08, 102
273153601, 0.0, 4.68e-08, 1e-08, 102
274363201, 0.0, 3e-08, 1e-08, 102
274968001, 0.0, 3.79e-08, 1e-08, 102
275572801, 0.0, 3.87e-08, 1e-08, 102
276782401, 0.0, 3.99e-08, 1e-08, 0
277992001, 0.0, 3.6e-08, 1e-08, 102
278596801, 0.0, 5.11e-08, 1e-08, 102
279201601, 0.0, 4.04e-08, 1e-08, 102
279806401, 0.33, 6.27e-08, 1e-08, 0
280411201, 0.0, 5.94e-08, 1e-08, 0
281620801, 0.0, 4.38e-08, 1e-08, 102
283435201, 0.0, 2.41e-08, 1e-08, 102
284644801, 0.0, 3.82e-08, 1e-08, 102
285249601, 0.0, 2.56e-08, 1e-08, 102
285854401, 0.0, 3.65e-08, 1e-08, 0
286459201, 0.0, 3.83e-08, 1e-08, 102
287668801, 0.0, 4.79e-08, 1e-08, 0
288273601, 0.0, 3.56e-08, 1e-08, 102
288878401, 0.0, 4.53e-08, 1e-08, 102
289483201, 0.0, 4.29e-08, 1e-08, 102
290088001, 0.0, 4.72e-08, 1e-08, 102
290692801, 0.05, 3.77e-08, 1e-08, 102
