timestamp, ts, flux_upper_limits, fit_tolerance, fit_convergence
240883201, 0.0, 1.62e-08, 1e-08, 0
243475201, 0.19, 2.78e-08, 1e-08, 0
246067201, 0.0, 1.87e-08, 1e-08, 0
248659201, 0.0, 2.34e-08, 1e-08, 0
251251201, 0.52, 2.97e-08, 1e-08, 0
253843201, 0.0, 1.95e-08, 1e-08, 0
256435201, 0.0, 1.85e-08, 1e-08, 0
259027201, 0.0, 2.5e-08, 1e-08, 0
264211201, 0.0, 1.8e-08, 1e-08, 0
266803201, 0.0, 2.16e-08, 1e-08, 0
269395201, 0.79, 3.23e-08, 1e-08, 0
271987201, 0.0, 2.14e-08, 1e-08, 0
277171201, 0.0, 3.15e-08, 1e-08, 0
279763201, 0.0, 3.41e-08, 1e-08, 0
282355201, 0.0, 2.25e-08, 1e-08, 0
290131201, 0.0, 2.34e-08, 1e-08, 0
297907201, 0.05, 3.43e-08, 1e-08, 0
300499201, 0.8, 4.7e-08, 1e-08, 0
303091201, 0.0, 2.09e-08, 1e-08, 0
305683201, 0.0, 3.29e-08, 1e-08, 0
308275201, 0.21, 3.07e-08, 1e-08, 0
310867201, 0.03, 3.35e-08, 1e-08, 0
313459201, 0.82, 4.27e-08, 1e-08, 0
321235201, 0.0, 2.79e-08, 1e-08, 0
323827201, 0.0, 2.21e-08, 1e-08, 0
329011201, 0.0, 2.71e-08, 1e-08, 0
331603201, 0.0, 2.74e-08, 1e-08, 0
334195201, 0.21, 2.73e-08, 1e-08, 0
336787201, 0.34, 3.68e-08, 1e-08, 0
352339201, 0.0, 1.52e-08, 1e-08, 0
360115201, 0.0, 1.82e-08, 1e-08, 0
362707201, 0.0, 2.73e-08, 1e-08, 0
365299201, 0.0, 2.79e-08, 1e-08, 0
367891201, 0.0, 2.49e-08, 1e-08, 0
370483201, 0.71, 3.56e-08, 1e-08, 0
375667201, 0.48, 3.51e-08, 1e-08, 0
378259201, 0.0, 3.02e-08, 1e-08, 0
383443201, 0.0, 2.18e-08, 1e-08, 0
386035201, 0.61, 4.19e-08, 1e-08, 0
388627201, 0.0, 1.82e-08, 1e-08, 0
391219201, 0.0, 2.52e-08, 1e-08, 0
393811201, 0.0, 3.51e-08, 1e-08, 0
396403201, 0.0, 1.78e-08, 1e-08, 0
398995201, 0.15, 2.86e-08, 1e-08, 0
404179201, 0.0, 2.12e-08, 1e-08, 0
406771201, 0.62, 3.68e-08, 1e-08, 0
417139201, 0.49, 3.98e-08, 1e-08, 0
419731201, 0.03, 3.65e-08, 1e-08, 0
422323201, 0.0, 2.87e-08, 1e-08, 0
424915201, 0.01, 3.2e-08, 1e-08, 0
435283201, 0.77, 4.65e-08, 1e-08, 0
437875201, 0.08, 3.57e-08, 1e-08, 0
440467201, 0.0, 3.42e-08, 1e-08, 0
443059201, 0.0, 2.65e-08, 1e-08, 0
445651201, 0.48, 3.93e-08, 1e-08, 0
448243201, 0.83, 4.59e-08, 1e-08, 0
450835201, 0.1, 3.35e-08, 1e-08, 0
453427201, 0.0, 2.78e-08, 1e-08, 0
456019201, 0.0, 2.18e-08, 1e-08, 0
458611201, 0.0, 2.71e-08, 1e-08, 0
463795201, 0.0, 1.73e-08, 1e-08, 0
466387201, 0.0, 1.65e-08, 1e-08, 0
468979201, 0.0, 2.37e-08, 1e-08, 0
471571201, 0.0, 2.57e-08, 1e-08, 0
474163201, 0.0, 1.97e-08, 1e-08, 0
476755201, 0.0, 2.1e-08, 1e-08, 0
479347201, 0.0, 2.5e-08, 1e-08, 0
481939201, 0.0, 1.98e-08, 1e-08, 0
484531201, 0.0, 3e-08, 1e-08, 0
487123201, 0.0, 1.88e-08, 1e-08, 0
489715201, 0.0, 3.63e-08, 1e-08, 0
492307201, 0.0, 1.96e-08, 1e-08, 0
494899201, 0.67, 3.89e-08, 1e-08, 0
500083201, 0.0, 1.72e-08, 1e-08, 0
502675201, 0.0, 1.94e-08, 1e-08, 0
505267201, 0.04, 2.92e-08, 1e-08, 0
510451201, 0.17, 3.03e-08, 1e-08, 0
513043201, 0.0, 2.02e-08, 1e-08, 0
515635201, 0.8, 3.62e-08, 1e-08, 0
518227201, 0.0, 2.53e-08, 1e-08, 0
520819201, 0.0, 1.85e-08, 1e-08, 0
523411201, 0.0, 2.13e-08, 1e-08, 0
526003201, 0.0, 2.49e-08, 1e-08, 0
528595201, 0.0, 2.04e-08, 1e-08, 0
531187201, 0.08, 2.95e-08, 1e-08, 0
533779201, 0.0, 2.78e-08, 1e-08, 0
536371201, 0.0, 3.09e-08, 1e-08, 0
538963201, 0.0, 1.48e-08, 1e-08, 0
541555201, 0.0, 2.49e-08, 1e-08, 0
544147201, 0.0, 3.51e-07, 1e-08, 0
546739201, 0.0, 3.38e-08, 1e-08, 0
549331201, 0.0, 7.34e-08, 1e-08, 0
551923201, 0.0, 1.61e-08, 1e-08, 0
554515201, 0.35, 3.95e-08, 1e-08, 0
557107201, 0.0, 2.24e-08, 1e-08, 0
562291201, 0.02, 2.35e-08, 1e-08, 0
567475201, 0.17, 5.62e-08, 1e-08, 0
570067201, 0.0, 2.13e-08, 1e-08, 0
572659201, 0.0, 1.58e-08, 1e-08, 0
575251201, 0.0, 1.78e-08, 1e-08, 0
577843201, 0.0, 1.94e-08, 1e-08, 0
580435201, 0.0, 2.59e-08, 1e-08, 0
583027201, 0.05, 3.63e-08, 1e-08, 0
585619201, 0.0, 1.66e-08, 1e-08, 0
588211201, 0.0, 1.74e-08, 1e-08, 0
590803201, 0.0, 2.52e-08, 1e-08, 0
593395201, 0.0, 1.73e-08, 1e-08, 0
595987201, 0.76, 7.67e-08, 1e-08, 0
598579201, 0.29, 5.79e-08, 1e-08, 0
601171201, 0.0, 2.49e-08, 1e-08, 0
606355201, 0.0, 2.6e-08, 1e-08, 0
608947201, 0.0, 2.61e-08, 1e-08, 0
611539201, 0.0, 2.61e-08, 1e-08, 0
614131201, 0.0, 3.47e-08, 1e-08, 0
616723201, 0.74, 3.4e-08, 1e-08, 0
619315201, 0.0, 2.61e-08, 1e-08, 0
621907201, 0.0, 2.33e-08, 1e-08, 0
624499201, 0.01, 2.46e-08, 1e-08, 0
627091201, 0.0, 5.37e-08, 1e-08, 0
629683201, 0.71, 4.82e-08, 1e-08, 0
632275201, 0.05, 4.34e-08, 1e-08, 0
634867201, 0.0, 2.13e-08, 1e-08, 0
637459201, 0.45, 4.05e-08, 1e-08, 0
642643201, 0.44, 4.53e-08, 1e-08, 0
645235201, 0.04, 5.94e-08, 1e-08, 0
647827201, 0.05, 2.21e-08, 1e-08, 0
650419201, 0.0, 1.94e-08, 1e-08, 0
653011201, 0.0, 2.4e-08, 1e-08, 0
655603201, 0.0, 3.36e-08, 1e-08, 0
658195201, 0.0, 3.48e-08, 1e-08, 0
660787201, 0.35, 3.56e-08, 1e-08, 0
663379201, 0.0, 3.68e-08, 1e-08, 0
665971201, 0.0, 1.73e-08, 1e-08, 0
668563201, 0.09, 3.69e-08, 1e-08, 0
673747201, 0.0, 3.85e-08, 1e-08, 0
676339201, 0.0, 3.92e-08, 1e-08, 0
681523201, 0.0, 2.32e-08, 1e-08, 0
684115201, 0.0, 2.29e-08, 1e-08, 0
686707201, 0.2, 4.4e-08, 1e-08, 0
689299201, 0.0, 3.26e-08, 1e-08, 0
691891201, 0.52, 6.51e-08, 1e-08, 0
694483201, 0.0, 3.11e-08, 1e-08, 0
697075201, 0.0, 2.1e-08, 1e-08, 0
699667201, 0.0, 2.07e-08, 1e-08, 0
707443201, 0.01, 3.88e-08, 1e-08, 0
710035201, 0.23, 4.1e-08, 1e-08, 0
712627201, 0.0, 1.71e-08, 1e-08, 0
715219201, 0.0, 2.22e-08, 1e-08, 0
720403201, 0.0, 2.71e-08, 1e-08, 0
722995201, 0.52, 8.36e-08, 1e-08, 0
725587201, 0.0, 2.01e-08, 1e-08, 0
728179201, 0.16, 3.35e-08, 1e-08, 0
730771201, 0.01, 2.65e-08, 1e-08, 0
733363201, 0.0, 2.46e-08, 1e-08, 0
735955201, 0.01, 4.51e-08, 1e-08, 0
