timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
247752001, 1.77, 5.99e-08, 5.41e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
253800001, 4.85, 9.21e-08, 5.79e-08, 3.04, 3.96, 1e-08, 102, non_zero_quality
256824001, 2.65, 7.37e-08, 4.55e-08, 3.71, 4.47, 1e-08, 102, non_zero_quality
258033601, 4.24, 8.28e-08, 5.01e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
258638401, 4.99, 1.29e-07, 6.61e-08, 3.37, 3.66, 1e-08, 102, non_zero_quality
262872001, 11.11, 1.61e-07, 5.9e-08, 3.43, 2.45, 1e-08, 102, non_zero_quality
263476801, 3.8, 1.05e-07, 6.22e-08, 3.44, 3.78, 1e-08, 102, non_zero_quality
264686401, 1.59, 7.4e-08, 6.03e-08, 4.16, 5.43, 1e-08, 102, non_zero_quality
267105601, 2.62, 7.05e-08, 5.25e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
268315201, 9.01, 1.5e-07, 6.58e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
269524801, 2.58, 9.27e-08, 6.04e-08, 3.86, 4.54, 1e-08, 102, non_zero_quality
270129601, 3.8, 9.97e-08, 6.21e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
273758401, 2.54, 1.09e-07, 7.59e-08, 3.82, 4.52, 1e-08, 102, non_zero_quality
278596801, 7.22, 2.03e-07, 9e-08, 3.6, 2.97, 1e-08, 102, non_zero_quality
280411201, 3.23, 7.79e-08, 5.51e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
282830401, 2.93, 1.08e-07, 8.01e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
285249601, 2.13, 6.81e-08, 5.8e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
286459201, 1.62, 8.11e-08, 7.07e-08, 3.66, 5.56, 1e-08, 102, non_zero_quality
289483201, 1.9, 5.7e-08, 4.69e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
292507201, 1.53, 9.06e-08, 8.94e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
294321601, 1.81, 6.16e-08, 5.14e-08, 4.37, 5.19, 1e-08, 102, non_zero_quality
302788801, 3.46, 1.01e-07, 6.49e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
306417601, 2.99, 1.25e-07, 9.01e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
310046401, 2.12, 1.01e-07, 7.81e-08, 3.58, 5.26, 1e-08, 102, non_zero_quality
310651201, 4.67, 1.66e-07, 7.85e-07, 4.93, 1.12, 1e-08, 0, outlier_in_relative_flux
311256001, 1.1, 7.42e-08, 8.28e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
312465601, 2.84, 8.16e-08, 5.66e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
318513601, 4.0, 1.05e-07, 7.18e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
319118401, 7.69, 1.9e-07, 7.5e-08, 3.96, 2.74, 1e-08, 102, non_zero_quality
320328001, 2.47, 1e-07, 6.79e-08, 4.21, 4.48, 1e-08, 102, non_zero_quality
323352001, 4.54, 1.61e-07, 7.8e-08, 4.29, 3.32, 1e-08, 102, non_zero_quality
326376001, 2.85, 8.24e-08, 6.65e-08, 3.71, 4.14, 1e-08, 102, non_zero_quality
329400001, 2.18, 1.04e-07, 7.31e-08, 3.79, 5.04, 1e-08, 102, non_zero_quality
332424001, 6.73, 1.65e-07, 8.09e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
337262401, 1.54, 8.88e-08, 7.74e-08, 3.85, 5.79, 1e-08, 102, non_zero_quality
337867201, 1.61, 7.82e-08, 6.39e-08, 4.23, 5.46, 1e-08, 102, non_zero_quality
338472001, 2.92, 1.09e-07, 7.81e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
