timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
248356801, 14.36, 1.39e-09, 1.88e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
277992001, 3.06, 5.52e-08, 3.92e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
279201601, 2.46, 4.37e-08, 1.5e-07, 3.24, 5.56, 1e-08, 102, non_zero_quality
279806401, 3.45, 4.64e-08, 6.95e-08, 3.38, 4.26, 1e-08, 102, non_zero_quality
284040001, 1.57, 3.13e-08, 8.28e-07, 3.32, 5.65, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
285854401, 1.53, 4.19e-08, 4.05e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
316699201, 3.24, 6.65e-08, 4.46e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
319723201, 2.09, 4.58e-08, 5.12e-08, 3.65, 4.41, 1e-08, 102, non_zero_quality
323956801, 1.32, 3.06e-08, 2.66e-08, 4.01, 5.08, 1e-08, 102, non_zero_quality
328795201, 1.05, 3.53e-08, 4.03e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
349358401, 11.97, 1.2e-09, 1.22e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
356616001, 15.58, 1.6e-09, 2.1e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
374760001, 8.59, 1.32e-09, 1.34e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
391089601, 1.83, 3.76e-08, 3.45e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
401976001, 1.18, 3.17e-08, 3.37e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
403790401, 2.22, 4.19e-08, 1.04e-07, 3.29, 5.29, 1e-08, 102, non_zero_quality
404395201, 2.37, 4.87e-08, 6.21e-08, 3.52, 4.22, 1e-08, 102, non_zero_quality
412257601, 7.83, 7.88e-10, 1.07e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
417096001, 1.64, 2.53e-08, 9.54e-08, 2.98, 6.61, 1e-08, 102, non_zero_quality
423144001, 3.33, 4e-08, 8.21e-08, 3.36, 4.89, 1e-08, 102, non_zero_quality
426772801, 1.38, 4.64e-08, 4.52e-08, 4.3, 4.84, 1e-08, 102, non_zero_quality
444916801, 10.39, 1.1e-09, 1.12e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
450360001, 2.27, 3.89e-08, 6.28e-08, 3.94, 4.49, 1e-08, 102, non_zero_quality
450964801, 3.9, 3.78e-08, 5.13e-08, 3.15, 4.06, 1e-08, 102, non_zero_quality
455198401, 6.77, 1.19e-09, 1.68e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
455803201, 1.59, 1.45e-08, 6.81e-08, 2.88, 8.22, 1e-08, 102, non_zero_quality
474552001, 13.04, 1.46e-09, 1.86e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
479995201, 2.58, 3.03e-08, 4.52e-08, 3.26, 4.8, 1e-08, 102, non_zero_quality
484833601, 34.15, 2.58e-09, 1.83e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
493300801, 1.37, 3.04e-08, 5.69e-08, 3.88, 5.61, 1e-08, 102, non_zero_quality
499348801, 15.85, 9.22e-10, 9.28e-10, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
501768001, 15.92, 1.43e-09, 1.46e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
513259201, 15.44, 7.21e-10, 7.21e-10, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
536241601, 3.17, 5.44e-08, 3.96e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
541080001, 1.19, 3.92e-08, 4.25e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
555595201, 11.63, 6.93e-10, 2.48e-09, 0.15, 6.81, 1e-08, 0, outlier_in_relative_flux
611841601, 5.15, 6.11e-08, 3.23e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
620913601, 10.92, 8.2e-08, 5.4e-08, 3.78, 2.23, 1e-08, 102, non_zero_quality
630590401, 2.9, 3.69e-08, 2.66e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
631195201, 1.5, 2.08e-08, 6.08e-08, 3.06, 6.29, 1e-08, 102, non_zero_quality
634824001, 3.07, 4.92e-08, 3.44e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
638452801, 1.14, 2.86e-08, 3.26e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
643291201, 15.75, 1.35e-09, 1.71e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
648734401, 11.75, 7.33e-10, 9.86e-10, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
649339201, 3.17, 3.01e-08, 5.06e-08, 3.09, 4.35, 1e-08, 102, non_zero_quality
654782401, 2.33, 3.85e-08, 4.58e-08, 3.61, 4.31, 1e-08, 102, non_zero_quality
665668801, 3.17, 3.61e-08, 5.85e-08, 3.52, 4.27, 1e-08, 102, non_zero_quality
674136001, 9.0, 1.2e-09, 1.21e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
678974401, 2.94, 4.2e-08, 3.66e-08, 3.22, 3.93, 1e-08, 102, non_zero_quality
681998401, 18.95, 1.6e-09, 2.3e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
686836801, 6.62, 5.36e-08, 4.56e-08, 3.8, 2.78, 1e-08, 102, non_zero_quality
707400001, 2.01, 3.84e-08, 3.21e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
713448001, 11.09, 1.02e-09, 1.25e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
714657601, 1.58, 1.04e-08, 7.5e-08, 2.38, 5.94, 1e-08, 0, outlier_in_relative_flux
723729601, 1.92, 2.24e-08, 6.31e-08, 3.14, 5.95, 1e-08, 102, non_zero_quality
735825601, 2.25, 4.36e-08, 3.46e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
741873601, 1.52, 3.65e-08, 3.43e-08, 3.62, 5.04, 1e-08, 102, non_zero_quality
