timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
241704001, 3.29, 4.95e-08, 3.15e-08, 5.84, 4.94, 1e-08, 102, non_zero_quality
243518401, 1.25, 2.78e-08, 2.77e-08, 4.37, 8.02, 1e-08, 102, non_zero_quality
250171201, 5.08, 8.95e-08, 4.55e-08, 5.95, 3.95, 1e-08, 102, non_zero_quality
258033601, 1.29, 2.95e-08, 2.92e-08, 3.71, 8.37, 1e-08, 102, non_zero_quality
267105601, 3.76, 4.14e-08, 3.19e-07, 9.98, 4.27, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
268920001, 6.64, 8.06e-08, 3.65e-08, 3.97, 3.85, 1e-08, 102, non_zero_quality
277387201, 2.06, 4.44e-08, 3.36e-08, 4.61, 6.22, 1e-08, 102, non_zero_quality
284040001, 1.74, 3e-08, 2.48e-08, 7.13, 6.45, 1e-08, 102, non_zero_quality
292507201, 1.38, 2.64e-08, 2.31e-08, 5.58, 7.36, 1e-08, 102, non_zero_quality
299160001, 3.06, 7.05e-09, 5.66e-08, 1.96, 4.46, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
304603201, 1.41, 2.83e-08, 6.84e-07, 9.51, 6.65, 1e-08, 0, outlier_in_relative_flux
306417601, 2.88, 4.49e-08, 2.92e-08, 5.19, 5.25, 1e-08, 102, non_zero_quality
307627201, 5.31, 6.81e-08, 3.38e-08, 4.91, 4.03, 1e-08, 102, non_zero_quality
321537601, 10.15, 9.94e-08, 3.97e-08, 5.32, 2.95, 1e-08, 102, non_zero_quality
328795201, 1.1, 1.81e-08, 2.22e-07, 9.53, 6.78, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
329400001, 5.52, 5.13e-08, 2.7e-08, 5.84, 4, 1e-08, 102, non_zero_quality
330609601, 4.93, 5.86e-08, 3.03e-08, 6.08, 4.11, 1e-08, 102, non_zero_quality
331214401, 4.07, 5.48e-08, 3.14e-08, 4.98, 4.5, 1e-08, 102, non_zero_quality
335448001, 7.36, 8.3e-08, 3.52e-08, 4.52, 3.54, 1e-08, 102, non_zero_quality
355406401, 2.04, 3.83e-08, 2.9e-08, 4.69, 6.34, 1e-08, 102, non_zero_quality
359640001, 3.71, 4.41e-08, 2.58e-08, 4.4, 4.89, 1e-08, 102, non_zero_quality
365083201, 2.04, 3.3e-08, 3.39e-07, 9.86, 5.69, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
365688001, 1.91, 3.26e-08, 2.64e-08, 5.66, 6.29, 1e-08, 102, non_zero_quality
