timestamp, ts, flux_upper_limits, fit_tolerance, fit_convergence
255009601, 0.61, 6.03e-08, 1e-08, 0
266500801, 0.01, 5.6e-08, 1e-08, 0
269524801, 0.0, 4.79e-08, 1e-08, 102
276782401, 0.03, 4.49e-08, 1e-08, 102
288878401, 0.45, 8.8e-08, 1e-08, 0
289483201, 0.03, 7.96e-08, 1e-08, 0
290692801, 0.92, 6.14e-08, 1e-08, 102
294321601, 0.0, 6.28e-08, 1e-08, 102
297345601, 0.56, 7.28e-08, 1e-08, 0
307627201, 0.65, 7.23e-08, 1e-08, 0
308232001, 0.0, 3.61e-08, 1e-08, 0
319118401, 0.06, 5.21e-08, 1e-08, 0
330004801, 0.0, 5.31e-08, 1e-08, 102
336052801, 0.96, 8.67e-08, 1e-08, 102
336657601, 0.0, 5.3e-08, 1e-08, 102
340286401, 0.06, 8.01e-08, 1e-08, 0
345124801, 0.2, 7.36e-08, 1e-08, 0
348148801, 0.6, 8.68e-08, 1e-08, 0
348753601, 0.0, 5.52e-08, 1e-08, 102
349963201, 0.04, 6.13e-08, 1e-08, 0
351172801, 0.7, 4.39e-08, 1e-08, 0
352382401, 0.74, 6.89e-08, 1e-08, 0
352987201, 0.0, 5.24e-08, 1e-08, 102
362059201, 0.92, 6.99e-08, 1e-08, 102
362664001, 0.0, 4.72e-08, 1e-08, 102
369316801, 0.0, 2.8e-08, 1e-08, 102
369921601, 0.0, 3.46e-08, 1e-08, 102
370526401, 0.0, 9.77e-08, 1e-08, 102
372340801, 0.91, 6.66e-08, 1e-08, 0
373550401, 0.99, 6.04e-08, 1e-08, 0
374760001, 0.95, 5.4e-08, 1e-08, 0
375364801, 0.14, 6.32e-08, 1e-08, 0
375969601, 0.0, 5.37e-08, 1e-08, 102
378993601, 0.0, 4.15e-08, 1e-08, 0
379598401, 0.12, 6.24e-08, 1e-08, 0
380808001, 0.0, 4.55e-08, 1e-08, 102
381412801, 0.0, 5.68e-08, 1e-08, 102
382622401, 0.0, 3.85e-08, 1e-08, 102
383227201, 0.01, 4.74e-08, 1e-08, 0
383832001, 0.04, 5.44e-08, 1e-08, 0
385041601, 0.0, 4.62e-08, 1e-08, 1
385646401, 0.0, 4.08e-08, 1e-08, 0
386856001, 0.51, 6.41e-08, 1e-08, 0
388065601, 0.0, 4.6e-08, 1e-08, 102
388670401, 0.01, 4.3e-08, 1e-08, 0
389275201, 0.39, 6.99e-08, 1e-08, 0
389880001, 0.48, 5.84e-08, 1e-08, 0
391089601, 0.0, 3.41e-08, 1e-08, 102
392299201, 0.7, 5.04e-08, 1e-08, 0
392904001, 0.01, 4.55e-08, 1e-08, 0
393508801, 0.08, 5.31e-08, 1e-08, 0
394718401, 0.0, 5.39e-08, 1e-08, 0
395323201, 0.28, 7.25e-08, 1e-08, 0
395928001, 0.5, 7.11e-08, 1e-08, 0
396532801, 0.6, 6.11e-08, 1e-08, 0
397742401, 0.0, 3.84e-08, 1e-08, 102
398347201, 0.45, 5.79e-08, 1e-08, 0
399556801, 0.0, 3.37e-08, 1e-08, 0
400161601, 0.2, 5.17e-08, 1e-08, 0
401976001, 0.0, 3.47e-08, 1e-08, 102
403185601, 0.29, 7.48e-08, 1e-08, 0
403790401, 0.59, 6.32e-08, 1e-08, 102
404395201, 0.0, 6.03e-08, 1e-08, 0
405000001, 0.0, 6.1e-08, 1e-08, 0
407419201, 0.29, 6.23e-08, 1e-08, 0
408024001, 0.0, 8.7e-08, 1e-08, 0
409838401, 0.8, 1.36e-07, 1e-08, 0
410443201, 0.01, 7.84e-08, 1e-08, 0
411048001, 0.0, 8.28e-08, 1e-08, 102
411652801, 0.0, 1.03e-07, 1e-08, 102
412257601, 0.06, 7.19e-08, 1e-08, 0
413467201, 0.04, 7.43e-08, 1e-08, 0
414072001, 0.0, 1.04e-07, 1e-08, 102
415886401, 0.0, 5.15e-08, 1e-08, 0
