timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
239716801, 2.65, 8.47e-08, 7.35e-08, 5.24, 6.83, 1e-08, 102, non_zero_quality
239976001, 3.58, 1.05e-07, 6.49e-08, 5.3, 5.88, 1e-08, 102, non_zero_quality
241012801, 4.44, 1.17e-07, 7.41e-08, 8.54, 5.76, 1e-08, 102, non_zero_quality
242308801, 1.1, 4.55e-08, 6.16e-08, 4.24, 10.5, 1e-08, 102, non_zero_quality
244641601, 1.42, 3.79e-08, 4.54e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
246974401, 3.75, 7.65e-08, 4.73e-08, 5.01, 6.12, 1e-08, 102, non_zero_quality
247752001, 1.51, 4.96e-08, 4.71e-07, 6.65, 3.23, 1e-08, 0, outlier_in_relative_flux
250344001, 4.92, 9.25e-08, 5.57e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
252417601, 1.11, 4.71e-08, 6.49e-08, 4.09, 11.8, 1e-08, 102, non_zero_quality
252936001, 1.58, 4.34e-08, 4.47e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
258379201, 1.56, 6.97e-08, 6.85e-08, 5.39, 8.86, 1e-08, 102, non_zero_quality
259156801, 3.82, 1.74e-07, 1.07e-07, 5.13, 5.92, 1e-08, 102, non_zero_quality
263044801, 3.15, 1.01e-07, 7.08e-08, 8.18, 6.1, 1e-08, 102, non_zero_quality
265377601, 1.06, 4.01e-08, 4.63e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
266155201, 6.1, 1.03e-07, 5.49e-08, 4.8, 5.02, 1e-08, 102, non_zero_quality
267451201, 2.08, 6.7e-08, 5.6e-08, 4.97, 7.77, 1e-08, 102, non_zero_quality
267969601, 2.55, 8.85e-08, 6.66e-08, 6.22, 7.01, 1e-08, 102, non_zero_quality
273153601, 6.88, 1.8e-07, 8.5e-08, 6.13, 4.56, 1e-08, 102, non_zero_quality
275227201, 3.07, 8.2e-08, 5.22e-08, 5.86, 6.14, 1e-08, 102, non_zero_quality
278596801, 1.13, 3.86e-08, 4.29e-08, 6.07, 9.96, 1e-08, 102, non_zero_quality
279892801, 1.6, 4.97e-08, 5.24e-07, 7.0, 3.64, 1e-08, 0, outlier_in_relative_flux
280152001, 2.34, 5.03e-08, 4.2e-08, 8.32, 7.4, 1e-08, 102, non_zero_quality
283003201, 7.52, 1.14e-07, 5.61e-08, 5.07, 4.43, 1e-08, 102, non_zero_quality
289224001, 2.38, 3.59e-08, 3.27e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
295185601, 1.25, 4.7e-08, 5.92e-08, 4.18, 10.4, 1e-08, 102, non_zero_quality
295704001, 4.33, 6.47e-08, 4.15e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
296222401, 4.19, 1.27e-07, 7.78e-08, 4.35, 5.93, 1e-08, 102, non_zero_quality
297000001, 2.34, 5.75e-08, 4.65e-08, 4.05, 8.35, 1e-08, 102, non_zero_quality
299073601, 5.55, 9.28e-08, 5.01e-08, 6.97, 5.08, 1e-08, 102, non_zero_quality
300110401, 1.34, 3.99e-08, 4.05e-08, 9.32, 9.14, 1e-08, 102, non_zero_quality
300628801, 2.79, 1.13e-07, 8.33e-08, 5.42, 6.51, 1e-08, 102, non_zero_quality
307627201, 6.7, 1.17e-07, 5.6e-08, 5.28, 4.59, 1e-08, 102, non_zero_quality
310737601, 2.35, 5.25e-08, 4.38e-08, 4.34, 7.82, 1e-08, 102, non_zero_quality
311774401, 4.22, 8.25e-08, 5.07e-08, 9.12, 5.67, 1e-08, 102, non_zero_quality
315921601, 1.17, 5.12e-08, 6.37e-08, 4.3, 10.2, 1e-08, 102, non_zero_quality
316699201, 1.13, 4.42e-08, 4.27e-08, 6.35, 9.9, 1e-08, 102, non_zero_quality
317217601, 4.43, 8.16e-08, 5.33e-08, 5.66, 5.67, 1e-08, 102, non_zero_quality
321364801, 1.54, 5.76e-08, 5.15e-08, 5.23, 8.78, 1e-08, 102, non_zero_quality
323438401, 1.55, 5.3e-08, 5.11e-08, 5.99, 9, 1e-08, 102, non_zero_quality
326808001, 2.02, 6.28e-08, 5e-08, 4.81, 7.9, 1e-08, 102, non_zero_quality
329400001, 2.18, 5.41e-08, 4.42e-08, 6.18, 7.43, 1e-08, 102, non_zero_quality
329659201, 1.43, 2.8e-08, 3.29e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
332769601, 4.19, 1.28e-07, 7.32e-08, 5.57, 5.73, 1e-08, 102, non_zero_quality
333547201, 2.78, 6.02e-08, 4.57e-08, 4.53, 7.31, 1e-08, 102, non_zero_quality
334065601, 3.16, 7.78e-08, 5.2e-08, 4.9, 6.53, 1e-08, 102, non_zero_quality
335102401, 3.05, 8.04e-08, 5.16e-08, 7.43, 6.18, 1e-08, 102, non_zero_quality
335361601, 2.2, 7.39e-08, 5.7e-08, 5.44, 7.44, 1e-08, 102, non_zero_quality
336916801, 4.44, 1.03e-07, 6e-08, 6.71, 5.41, 1e-08, 102, non_zero_quality
337176001, 2.14, 5.35e-08, 4.83e-08, 6.33, 7.39, 1e-08, 102, non_zero_quality
338731201, 8.53, 1.17e-07, 5.49e-08, 3.85, 4.74, 1e-08, 102, non_zero_quality
341064001, 2.14, 5.28e-08, 4.8e-08, 4.15, 8.24, 1e-08, 102, non_zero_quality
341841601, 3.25, 6.47e-08, 4.42e-08, 9.49, 6.56, 1e-08, 102, non_zero_quality
342100801, 1.68, 8.36e-08, 7.63e-08, 6.7, 8.37, 1e-08, 102, non_zero_quality
343915201, 1.91, 6.07e-08, 5.45e-08, 4.63, 8.12, 1e-08, 102, non_zero_quality
344692801, 5.09, 6.86e-08, 3.86e-08, 7.79, 5.46, 1e-08, 102, non_zero_quality
345729601, 2.28, 5.01e-08, 4.6e-08, 6.08, 7.64, 1e-08, 102, non_zero_quality
345988801, 5.66, 9.56e-08, 5.51e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
350395201, 2.89, 6.32e-08, 4.59e-08, 7.01, 6.46, 1e-08, 102, non_zero_quality
350654401, 2.09, 5.58e-08, 6.44e-07, 6.98, 3.97, 1e-08, 0, outlier_in_relative_flux
351432001, 8.32, 1.28e-07, 6.58e-08, 7.43, 4.63, 1e-08, 102, non_zero_quality
356097601, 4.0, 8.47e-08, 5.54e-08, 5.43, 6.14, 1e-08, 102, non_zero_quality
356616001, 11.44, 1.44e-07, 5.73e-08, 6.35, 3.7, 1e-08, 102, non_zero_quality
357393601, 1.21, 4.37e-08, 4.95e-08, 4.31, 10.3, 1e-08, 102, non_zero_quality
360763201, 1.05, 3.62e-08, 5e-08, 5.92, 10.6, 1e-08, 102, non_zero_quality
369835201, 5.35, 1.2e-07, 7.09e-08, 6.8, 5.2, 1e-08, 102, non_zero_quality
370353601, 4.5, 6.3e-08, 3.82e-08, 7.01, 5.41, 1e-08, 102, non_zero_quality
372168001, 3.52, 7.94e-08, 5.07e-08, 4.74, 6.21, 1e-08, 102, non_zero_quality
372945601, 1.0, 3.32e-08, 4.11e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
375019201, 1.55, 4.8e-08, 4.95e-08, 5.63, 8.57, 1e-08, 102, non_zero_quality
377611201, 7.37, 9.93e-08, 4.89e-08, 4.38, 5.01, 1e-08, 102, non_zero_quality
378907201, 1.92, 6.53e-08, 5.99e-08, 8.41, 8.27, 1e-08, 102, non_zero_quality
380980801, 1.83, 5.89e-08, 4.73e-08, 5.19, 8.3, 1e-08, 102, non_zero_quality
382795201, 3.13, 6.72e-08, 4.66e-08, 5.57, 6.5, 1e-08, 102, non_zero_quality
383572801, 1.17, 4.74e-08, 5.02e-08, 3.87, 11.5, 1e-08, 102, non_zero_quality
386424001, 3.43, 7.66e-08, 5.55e-08, 4.97, 6.13, 1e-08, 102, non_zero_quality
397310401, 4.73, 1.18e-07, 7.11e-08, 7.62, 5.63, 1e-08, 102, non_zero_quality
400161601, 2.57, 7.46e-08, 5.25e-08, 5.12, 6.82, 1e-08, 102, non_zero_quality
401457601, 1.19, 4.82e-08, 5.98e-08, 4.59, 10.1, 1e-08, 102, non_zero_quality
406123201, 3.49, 7.68e-08, 5.6e-08, 4.61, 6.49, 1e-08, 102, non_zero_quality
406641601, 9.4, 1.61e-07, 7.21e-08, 7.83, 4.07, 1e-08, 102, non_zero_quality
407160001, 1.54, 5.24e-08, 5.16e-08, 4.56, 9.04, 1e-08, 102, non_zero_quality
407419201, 1.2, 3.56e-08, 4.04e-08, 6.09, 9.94, 1e-08, 102, non_zero_quality
411307201, 1.15, 1.16e-07, 1.25e-07, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
418564801, 1.8, 5.09e-08, 4.37e-08, 6.2, 8.24, 1e-08, 102, non_zero_quality
418824001, 1.99, 4.1e-08, 3.69e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
419342401, 1.28, 4.3e-08, 4.52e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
423748801, 2.22, 4.52e-08, 4.6e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
424267201, 2.63, 5.95e-08, 5.64e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
426081601, 1.11, 2.89e-08, 3.43e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
426859201, 10.45, 1.13e-07, 5.11e-08, 8.56, 4.25, 1e-08, 102, non_zero_quality
431006401, 2.45, 5.38e-08, 5.62e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
433339201, 6.12, 8.22e-08, 4.3e-08, 7.56, 5.07, 1e-08, 102, non_zero_quality
435412801, 1.81, 6.21e-08, 5.5e-08, 3.62, 9.51, 1e-08, 102, non_zero_quality
437486401, 1.55, 5.3e-08, 5.09e-08, 4.39, 9, 1e-08, 102, non_zero_quality
439560001, 1.87, 3.12e-08, 2.77e-08, 9.15, 8.65, 1e-08, 102, non_zero_quality
441892801, 3.21, 5.45e-08, 3.99e-08, 7.52, 6.67, 1e-08, 102, non_zero_quality
442670401, 4.47, 9.15e-08, 5.07e-08, 4.85, 5.58, 1e-08, 102, non_zero_quality
442929601, 2.08, 5.95e-08, 5.26e-08, 4.27, 8.26, 1e-08, 102, non_zero_quality
445262401, 5.69, 9.9e-08, 5.31e-08, 8.61, 4.94, 1e-08, 102, non_zero_quality
447595201, 3.2, 8.73e-08, 5.66e-08, 4.53, 6.69, 1e-08, 102, non_zero_quality
450446401, 1.05, 4.82e-08, 7.55e-08, 3.6, 12.3, 1e-08, 102, non_zero_quality
450964801, 5.17, 9.4e-08, 5e-08, 4.92, 5.25, 1e-08, 102, non_zero_quality
452520001, 2.35, 6e-08, 4.91e-08, 6.76, 7.55, 1e-08, 102, non_zero_quality
453038401, 5.47, 8.97e-08, 4.84e-08, 5.68, 5.15, 1e-08, 102, non_zero_quality
454075201, 1.39, 3.46e-08, 4.42e-08, 3.72, 11.7, 1e-08, 102, non_zero_quality
456926401, 2.91, 8.54e-08, 5.96e-08, 4.51, 7.32, 1e-08, 102, non_zero_quality
460296001, 4.17, 9.34e-08, 5.17e-08, 5.05, 5.79, 1e-08, 102, non_zero_quality
460814401, 3.15, 6.38e-08, 4.41e-08, 7.61, 6.52, 1e-08, 102, non_zero_quality
462628801, 2.23, 5.07e-08, 3.83e-08, 9.17, 7.31, 1e-08, 102, non_zero_quality
464184001, 1.3, 4.43e-08, 4.52e-08, 4.26, 10.2, 1e-08, 102, non_zero_quality
466516801, 6.86, 9.6e-08, 5.22e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
467035201, 1.45, 3.08e-08, 3.32e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
472219201, 1.01, 4.25e-08, 4.83e-08, 5.41, 10.5, 1e-08, 102, non_zero_quality
472996801, 4.94, 9.12e-08, 4.98e-08, 6.6, 5.29, 1e-08, 102, non_zero_quality
473515201, 4.09, 8.75e-08, 5.54e-08, 4.35, 5.95, 1e-08, 102, non_zero_quality
474033601, 8.72, 1.34e-07, 6e-08, 7.46, 4.22, 1e-08, 102, non_zero_quality
474552001, 8.22, 1.13e-07, 5.12e-08, 6.65, 4.25, 1e-08, 102, non_zero_quality
477403201, 1.29, 5.26e-08, 5.65e-08, 4.8, 9.63, 1e-08, 102, non_zero_quality
481291201, 5.23, 1.03e-07, 6.22e-08, 4.88, 5.08, 1e-08, 102, non_zero_quality
481809601, 2.72, 6.88e-08, 6.04e-08, 6.02, 6.78, 1e-08, 102, non_zero_quality
482587201, 2.55, 7.44e-08, 7.18e-08, 4.02, 7.95, 1e-08, 102, non_zero_quality
483364801, 2.27, 6.55e-08, 5.76e-08, 3.89, 7.66, 1e-08, 102, non_zero_quality
484660801, 2.91, 5.91e-08, 4.17e-08, 8.89, 6.57, 1e-08, 102, non_zero_quality
485956801, 5.6, 1.05e-07, 5.52e-08, 5.31, 4.89, 1e-08, 102, non_zero_quality
