timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
242827201, 1.25, 4.1e-08, 6.09e-08, 3.48, 7.55, 1e-08, 102, non_zero_quality
245419201, 5.33, 1.03e-07, 5.6e-08, 5.71, 3.27, 1e-08, 102, non_zero_quality
247492801, 5.73, 1.07e-07, 5.69e-08, 6.1, 3.22, 1e-08, 102, non_zero_quality
248788801, 2.01, 7.83e-08, 6.16e-08, 4.72, 5.23, 1e-08, 102, non_zero_quality
249825601, 1.22, 4.54e-08, 5.15e-08, 3.3, 7.28, 1e-08, 102, non_zero_quality
250084801, 2.52, 6.6e-08, 4.52e-08, 5.02, 4.61, 1e-08, 102, non_zero_quality
250344001, 1.88, 4.92e-08, 3.97e-08, 5.1, 5.29, 1e-08, 102, non_zero_quality
252417601, 3.5, 9.61e-08, 6.1e-08, 6.5, 3.96, 1e-08, 102, non_zero_quality
253195201, 1.33, 6.36e-08, 6.25e-08, 4.19, 6.31, 1e-08, 102, non_zero_quality
253454401, 1.99, 8.13e-08, 6.77e-08, 4.72, 5.27, 1e-08, 102, non_zero_quality
258120001, 1.09, 5.39e-08, 5.62e-08, 3.77, 7.2, 1e-08, 102, non_zero_quality
259156801, 1.17, 4.08e-08, 4.1e-08, 4.43, 6.92, 1e-08, 102, non_zero_quality
260452801, 2.7, 6.79e-08, 6.89e-08, 3.69, 5.05, 1e-08, 102, non_zero_quality
261748801, 3.53, 8.2e-08, 5.11e-08, 6.96, 4.03, 1e-08, 102, non_zero_quality
262267201, 2.15, 6.88e-08, 5.32e-08, 4.11, 5.29, 1e-08, 102, non_zero_quality
269006401, 1.17, 4.47e-08, 4.66e-08, 3.83, 6.85, 1e-08, 102, non_zero_quality
273672001, 3.42, 8.99e-08, 7.55e-07, 8.35, 3.74, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
276782401, 8.66, 1.26e-07, 7.19e-07, 8.5, 2.53, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
277041601, 2.17, 6.02e-08, 4.59e-08, 5.13, 5.14, 1e-08, 102, non_zero_quality
278337601, 2.55, 9.37e-08, 7.06e-08, 3.94, 4.9, 1e-08, 102, non_zero_quality
278856001, 1.85, 8.13e-08, 6.86e-08, 4.09, 5.69, 1e-08, 102, non_zero_quality
279115201, 3.21, 1.08e-07, 6.8e-08, 7.43, 4.18, 1e-08, 102, non_zero_quality
281188801, 1.54, 6.14e-08, 5.37e-08, 5.54, 5.73, 1e-08, 102, non_zero_quality
286372801, 3.58, 6.87e-08, 6.18e-07, 8.23, 4.01, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
288964801, 6.04, 1.27e-07, 9.8e-08, 3.26, 3.71, 1e-08, 102, non_zero_quality
290260801, 5.87, 1.12e-07, 5.82e-08, 4.47, 3.35, 1e-08, 102, non_zero_quality
291556801, 1.01, 4.13e-08, 4.74e-08, 3.72, 7.77, 1e-08, 102, non_zero_quality
293371201, 10.28, 1.7e-07, 7.02e-08, 4.19, 2.67, 1e-08, 102, non_zero_quality
294148801, 3.92, 8.49e-08, 9.32e-08, 3.23, 4.59, 1e-08, 102, non_zero_quality
294408001, 1.81, 7.07e-08, 5.73e-08, 5.76, 5.19, 1e-08, 102, non_zero_quality
296481601, 1.09, 4.94e-08, 5.28e-08, 4.37, 7.02, 1e-08, 102, non_zero_quality
