timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
243604801, 4.86, 9.89e-08, 5.71e-08, 3.42, 2.99, 1e-08, 102, non_zero_quality
244641601, 14.8, 2.04e-07, 7.2e-08, 6.41, 1.75, 1e-08, 102, non_zero_quality
245937601, 1.52, 5.13e-08, 4.64e-08, 3.48, 4.91, 1e-08, 102, non_zero_quality
250084801, 4.18, 9.29e-08, 6.33e-08, 3.5, 3.19, 1e-08, 102, non_zero_quality
251121601, 2.93, 6.69e-08, 4.43e-08, 4.57, 3.56, 1e-08, 102, non_zero_quality
255268801, 3.35, 7.46e-08, 8.92e-08, 3.24, 4.1, 1e-08, 102, non_zero_quality
256564801, 2.97, 6.9e-08, 6.35e-07, 7.42, 3.3, 1e-08, 102, non_zero_quality
257860801, 2.57, 7.11e-08, 5.37e-08, 4.59, 3.83, 1e-08, 102, non_zero_quality
258379201, 3.32, 1.13e-07, 7.62e-08, 4.03, 3.47, 1e-08, 102, non_zero_quality
260193601, 2.13, 6.02e-08, 6.14e-07, 7.37, 3.66, 1e-08, 102, non_zero_quality
263044801, 1.59, 6.48e-08, 7.85e-08, 3.42, 5.11, 1e-08, 102, non_zero_quality
266414401, 4.19, 9.65e-08, 5.68e-08, 6.32, 2.94, 1e-08, 102, non_zero_quality
267451201, 4.75, 1.18e-07, 6.62e-08, 5.76, 2.78, 1e-08, 102, non_zero_quality
267969601, 10.27, 1.6e-07, 6.43e-07, 7.72, 1.44, 1e-08, 102, non_zero_quality
273412801, 7.9, 1.09e-07, 6.95e-07, 7.58, 2.29, 1e-08, 102, non_zero_quality
274708801, 4.89, 7.91e-08, 4.22e-08, 3.51, 2.88, 1e-08, 102, non_zero_quality
276264001, 11.87, 1.13e-07, 5.42e-07, 7.59, 1.71, 1e-08, 1, non_zero_quality
280670401, 2.63, 5.15e-08, 5.04e-07, 7.32, 3.51, 1e-08, 102, non_zero_quality
280929601, 1.04, 3.02e-08, 4.07e-07, 7.13, 4.84, 1e-08, 102, non_zero_quality
281448001, 2.21, 6.18e-08, 5e-08, 3.68, 4.08, 1e-08, 102, non_zero_quality
281966401, 1.09, 2.8e-08, 3.88e-07, 7.1, 4.99, 1e-08, 102, non_zero_quality
289224001, 6.82, 1.05e-07, 5.08e-08, 3.57, 2.48, 1e-08, 102, non_zero_quality
293371201, 5.01, 7.83e-08, 4.36e-08, 4.75, 2.89, 1e-08, 102, non_zero_quality
309960001, 2.95, 6.89e-08, 4.52e-08, 4.28, 3.41, 1e-08, 102, non_zero_quality
311774401, 1.53, 5.47e-08, 4.72e-08, 4.34, 4.48, 1e-08, 102, non_zero_quality
312033601, 6.38, 8.74e-08, 3.7e-07, 7.5, 1.51, 1e-08, 102, non_zero_quality
313070401, 7.82, 1.12e-07, 4.97e-08, 4.0, 2.31, 1e-08, 102, non_zero_quality
316180801, 3.52, 7.12e-08, 4.31e-08, 4.3, 3.23, 1e-08, 102, non_zero_quality
317995201, 2.7, 5.97e-08, 4.22e-08, 3.72, 3.78, 1e-08, 102, non_zero_quality
321883201, 4.07, 7.19e-08, 5.79e-07, 7.43, 2.89, 1e-08, 102, non_zero_quality
322401601, 1.78, 5.24e-08, 4.28e-08, 4.01, 4.34, 1e-08, 102, non_zero_quality
325771201, 7.31, 9.75e-08, 5.32e-08, 3.27, 2.62, 1e-08, 102, non_zero_quality
328881601, 1.34, 3.8e-08, 3.44e-08, 4.38, 5.1, 1e-08, 102, non_zero_quality
329140801, 4.3, 6.91e-08, 4e-08, 5.04, 2.99, 1e-08, 102, non_zero_quality
330955201, 5.44, 8.5e-08, 4.52e-08, 3.66, 2.8, 1e-08, 102, non_zero_quality
331214401, 3.81, 6.44e-08, 4.15e-08, 5.81, 3.15, 1e-08, 102, non_zero_quality
335102401, 2.47, 4.94e-08, 4.68e-08, 3.48, 4.24, 1e-08, 102, non_zero_quality
338472001, 9.02, 1.14e-07, 4.91e-08, 5.98, 2.16, 1e-08, 102, non_zero_quality
339249601, 1.43, 4.86e-08, 4.42e-08, 3.66, 4.84, 1e-08, 102, non_zero_quality
339768001, 1.56, 4.21e-08, 3.8e-08, 6.81, 4.59, 1e-08, 102, non_zero_quality
340027201, 2.38, 5.31e-08, 4.4e-08, 3.11, 4.31, 1e-08, 102, non_zero_quality
341841601, 9.57, 1.09e-07, 4.42e-08, 6.27, 2.1, 1e-08, 102, non_zero_quality
342619201, 1.86, 5.03e-08, 3.98e-08, 6.43, 4.05, 1e-08, 102, non_zero_quality
342878401, 2.43, 5.71e-08, 4.87e-08, 3.45, 4.05, 1e-08, 102, non_zero_quality
345988801, 2.48, 3.63e-08, 1.38e-07, 2.82, 6.15, 1e-08, 102, non_zero_quality
348580801, 1.35, 3.52e-08, 4.33e-07, 7.18, 4.41, 1e-08, 102, non_zero_quality
353505601, 7.01, 1.03e-07, 5.52e-08, 3.24, 2.59, 1e-08, 102, non_zero_quality
