timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
244123201, 3.09, 6.42e-08, 4.18e-08, 3.67, 5.58, 1e-08, 102, non_zero_quality
250171201, 5.58, 7e-08, 3.21e-08, 4.24, 3.92, 1e-08, 102, non_zero_quality
255009601, 4.0, 5.25e-08, 3.06e-08, 3.82, 4.84, 1e-08, 102, non_zero_quality
265896001, 15.66, 1.24e-07, 3.9e-08, 6.87, 2.42, 1e-08, 102, non_zero_quality
271339201, 1.41, 3.41e-08, 3.83e-07, 8.66, 6.26, 1e-08, 102, non_zero_quality
280411201, 3.79, 5.51e-08, 3.34e-08, 3.67, 5.14, 1e-08, 102, non_zero_quality
291297601, 11.95, 9.97e-08, 4.66e-08, 3.61, 3.22, 1e-08, 102, non_zero_quality
291902401, 10.27, 1.15e-07, 4.28e-08, 3.92, 3.13, 1e-08, 102, non_zero_quality
316094401, 5.02, 7.33e-08, 3.67e-08, 4.05, 4.23, 1e-08, 102, non_zero_quality
328795201, 2.33, 4.76e-08, 3.41e-08, 4.08, 5.99, 1e-08, 102, non_zero_quality
330004801, 1.25, 3.6e-08, 3.42e-08, 4.01, 8.14, 1e-08, 102, non_zero_quality
333028801, 1.88, 4.25e-08, 3.37e-08, 4.61, 6.45, 1e-08, 102, non_zero_quality
347544001, 6.47, 7.6e-08, 3.5e-08, 7.97, 3.62, 1e-08, 102, non_zero_quality
366897601, 1.92, 4.16e-08, 3.08e-08, 4.38, 6.46, 1e-08, 102, non_zero_quality
369316801, 4.66, 5.93e-08, 2.98e-08, 6.22, 4.07, 1e-08, 102, non_zero_quality
372340801, 7.16, 6.58e-08, 4.83e-08, 3.36, 4.36, 1e-08, 102, non_zero_quality
372945601, 1.39, 3.58e-08, 9.06e-07, 5.19, 7.27, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
374155201, 4.76, 5.97e-08, 3.58e-08, 3.5, 4.78, 1e-08, 102, non_zero_quality
376574401, 1.74, 3.72e-08, 3.28e-08, 3.75, 6.99, 1e-08, 102, non_zero_quality
377179201, 3.01, 5.21e-08, 3.33e-08, 6.47, 5.11, 1e-08, 102, non_zero_quality
377784001, 1.98, 3.94e-08, 3.14e-08, 6.22, 6.29, 1e-08, 102, non_zero_quality
380203201, 6.4, 8.74e-08, 3.78e-08, 4.65, 3.64, 1e-08, 102, non_zero_quality
397742401, 4.51, 5.92e-08, 3.12e-08, 8.34, 4.27, 1e-08, 102, non_zero_quality
400161601, 4.9, 5.67e-08, 3.86e-07, 8.94, 3.78, 1e-08, 102, non_zero_quality
403185601, 7.18, 7.85e-08, 6.86e-08, 3.24, 4.45, 1e-08, 102, non_zero_quality
409838401, 8.81, 1.94e-07, 8.7e-08, 4.16, 3.73, 1e-08, 102, non_zero_quality
421934401, 5.45, 6.64e-08, 3.32e-08, 3.69, 4.31, 1e-08, 102, non_zero_quality
426168001, 2.57, 5e-08, 3.42e-08, 5.03, 5.56, 1e-08, 102, non_zero_quality
435844801, 7.06, 7.37e-08, 3.15e-08, 7.47, 3.37, 1e-08, 102, non_zero_quality
436449601, 3.67, 6.85e-08, 3.86e-08, 7.23, 4.56, 1e-08, 102, non_zero_quality
439473601, 2.93, 4.36e-08, 2.83e-08, 4.48, 5.13, 1e-08, 102, non_zero_quality
441288001, 1.79, 4.07e-08, 3.23e-08, 6.13, 6.28, 1e-08, 102, non_zero_quality
443102401, 2.18, 2.73e-08, 2.62e-07, 8.54, 5.35, 1e-08, 102, non_zero_quality
443707201, 1.61, 3.84e-08, 9.19e-07, 6.02, 6.75, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
445521601, 1.41, 2.87e-08, 3.1e-07, 8.57, 6.01, 1e-08, 102, non_zero_quality
457012801, 1.5, 3.53e-08, 2.98e-08, 5.95, 6.92, 1e-08, 102, non_zero_quality
457617601, 2.0, 5.34e-08, 3.99e-08, 4.46, 6.22, 1e-08, 102, non_zero_quality
479995201, 8.89, 8.07e-08, 3.25e-08, 6.9, 3.11, 1e-08, 102, non_zero_quality
498139201, 8.46, 8.12e-08, 3.25e-08, 4.21, 3.44, 1e-08, 102, non_zero_quality
499348801, 4.57, 5.02e-08, 2.59e-08, 6.58, 4.02, 1e-08, 102, non_zero_quality
500558401, 6.11, 7.92e-08, 4.38e-08, 3.71, 4.37, 1e-08, 102, non_zero_quality
506606401, 5.89, 6.84e-08, 3.25e-08, 4.25, 3.88, 1e-08, 102, non_zero_quality
507211201, 4.93, 5.69e-08, 9.54e-07, 8.53, 4.62, 1e-08, 0, outlier_in_relative_flux
507816001, 1.42, 3.14e-08, 3.45e-07, 8.61, 6.13, 1e-08, 102, non_zero_quality
509025601, 2.12, 4.1e-08, 3.32e-08, 4.99, 6, 1e-08, 102, non_zero_quality
509630401, 5.47, 6.09e-08, 3.16e-08, 6.64, 3.88, 1e-08, 102, non_zero_quality
510235201, 7.84, 8.06e-08, 3.44e-08, 4.32, 3.48, 1e-08, 102, non_zero_quality
514468801, 2.48, 4.38e-08, 3.51e-08, 3.74, 5.87, 1e-08, 102, non_zero_quality
515678401, 3.32, 5.13e-08, 3.33e-08, 3.63, 5.53, 1e-08, 102, non_zero_quality
516283201, 1.26, 3.08e-08, 3.05e-08, 6.9, 7.38, 1e-08, 102, non_zero_quality
517492801, 2.06, 5.4e-08, 4.05e-08, 5.25, 6.09, 1e-08, 102, non_zero_quality
519307201, 2.11, 4.12e-08, 3.13e-08, 3.52, 6.59, 1e-08, 102, non_zero_quality
521726401, 3.55, 6.34e-08, 3.75e-08, 7.1, 4.68, 1e-08, 102, non_zero_quality
522331201, 2.87, 4.84e-08, 4e-07, 8.85, 4.59, 1e-08, 102, non_zero_quality
525960001, 1.68, 4.25e-08, 3.46e-08, 4.27, 6.86, 1e-08, 102, non_zero_quality
527774401, 1.88, 3.39e-08, 2.7e-08, 6.17, 6.3, 1e-08, 102, non_zero_quality
533822401, 5.4, 5.91e-08, 3.96e-08, 3.64, 4.64, 1e-08, 102, non_zero_quality
535032001, 1.43, 3.8e-08, 3.53e-08, 4.95, 7.23, 1e-08, 102, non_zero_quality
535636801, 6.55, 9.73e-08, 4.36e-08, 4.61, 3.67, 1e-08, 102, non_zero_quality
547732801, 7.71, 5.74e-08, 2.41e-08, 4.77, 3.32, 1e-08, 102, non_zero_quality
548942401, 5.25, 5.76e-08, 2.63e-08, 5.57, 3.74, 1e-08, 102, non_zero_quality
553176001, 1.55, 2.7e-08, 2.53e-08, 4.39, 6.84, 1e-08, 102, non_zero_quality
554990401, 6.22, 5.83e-08, 2.59e-08, 7.36, 3.5, 1e-08, 102, non_zero_quality
555595201, 3.63, 3.55e-08, 2.22e-08, 4.04, 4.74, 1e-08, 102, non_zero_quality
562248001, 13.0, 1.02e-07, 3.38e-08, 4.03, 2.73, 1e-08, 102, non_zero_quality
565876801, 2.31, 3.8e-08, 3.38e-08, 3.78, 6.47, 1e-08, 102, non_zero_quality
566481601, 1.78, 2.24e-08, 2.01e-07, 8.43, 4.99, 1e-08, 102, non_zero_quality
568900801, 7.62, 8.46e-08, 3.54e-08, 3.88, 3.52, 1e-08, 102, non_zero_quality
571320001, 4.41, 5.38e-08, 2.82e-08, 4.58, 4.17, 1e-08, 102, non_zero_quality
573739201, 11.38, 1.02e-07, 3.68e-08, 4.97, 2.82, 1e-08, 102, non_zero_quality
575553601, 3.21, 4.8e-08, 3.11e-08, 3.97, 5.44, 1e-08, 102, non_zero_quality
582206401, 1.06, 2.59e-08, 2.79e-08, 5.23, 7.84, 1e-08, 102, non_zero_quality
585835201, 1.99, 3.21e-08, 2.91e-07, 8.63, 5.04, 1e-08, 102, non_zero_quality
587649601, 1.28, 2.71e-08, 2.75e-08, 7.21, 7.5, 1e-08, 102, non_zero_quality
590673601, 1.87, 4.38e-08, 9.97e-07, 8.07, 6.29, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
592488001, 3.37, 5.29e-08, 3.23e-08, 4.31, 4.97, 1e-08, 102, non_zero_quality
598536001, 1.9, 3.04e-08, 2.57e-08, 4.1, 6.79, 1e-08, 102, non_zero_quality
599745601, 3.95, 1.2e-09, 1.03e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
604584001, 1.29, 2.67e-08, 7.35e-07, 7.78, 7.56, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
611841601, 8.68, 8.24e-08, 5.09e-08, 3.49, 3.85, 1e-08, 102, non_zero_quality
615470401, 8.33, 9.67e-08, 4.24e-08, 4.16, 3.43, 1e-08, 102, non_zero_quality
616680001, 3.46, 3.35e-08, 2.03e-08, 3.7, 5.08, 1e-08, 102, non_zero_quality
622123201, 1.19, 3.8e-08, 5.62e-08, 3.33, 9.31, 1e-08, 102, non_zero_quality
623332801, 1.42, 2.35e-08, 2.52e-08, 4.17, 7.24, 1e-08, 102, non_zero_quality
630590401, 2.87, 3.31e-08, 2.13e-08, 3.63, 5.6, 1e-08, 102, non_zero_quality
633009601, 1.72, 2.89e-08, 2.93e-07, 8.57, 5.64, 1e-08, 102, non_zero_quality
633614401, 2.8, 4.1e-08, 3.5e-07, 8.76, 4.75, 1e-08, 102, non_zero_quality
635428801, 1.79, 3.19e-08, 2.61e-08, 4.03, 6.69, 1e-08, 102, non_zero_quality
637243201, 1.87, 3.29e-08, 2.61e-08, 7.41, 6.21, 1e-08, 102, non_zero_quality
649944001, 2.07, 3.76e-08, 2.88e-08, 6.5, 5.94, 1e-08, 102, non_zero_quality
650548801, 4.01, 6.18e-08, 3.37e-08, 3.94, 4.74, 1e-08, 102, non_zero_quality
652968001, 7.7, 6.35e-08, 2.74e-08, 4.77, 3.31, 1e-08, 102, non_zero_quality
655387201, 1.99, 3.26e-08, 2.48e-08, 4.84, 5.96, 1e-08, 102, non_zero_quality
657806401, 2.82, 4.67e-08, 3.29e-08, 5.68, 5.13, 1e-08, 102, non_zero_quality
659620801, 2.67, 3.43e-08, 3.05e-08, 3.78, 5.37, 1e-08, 102, non_zero_quality
660830401, 1.69, 3.31e-08, 8.02e-07, 8.1, 6.68, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
