timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
245937601, 2.39, 3.84e-08, 3.63e-07, 8.94, 4.71, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
255009601, 4.14, 7.97e-08, 4.51e-08, 4.01, 4.12, 1e-08, 102, non_zero_quality
255614401, 2.24, 5.24e-08, 3.7e-08, 7.81, 5.16, 1e-08, 102, non_zero_quality
260452801, 4.75, 8.24e-08, 4.37e-08, 4.11, 3.88, 1e-08, 102, non_zero_quality
271339201, 1.23, 2.78e-08, 2.78e-08, 4.65, 7.08, 1e-08, 102, non_zero_quality
273758401, 7.74, 1.65e-07, 7.02e-08, 4.16, 3.09, 1e-08, 102, non_zero_quality
281016001, 3.15, 4.65e-08, 2.89e-08, 3.91, 4.75, 1e-08, 102, non_zero_quality
291297601, 5.61, 8.8e-08, 4.51e-08, 6.5, 3.58, 1e-08, 102, non_zero_quality
314280001, 5.74, 1.01e-07, 4.9e-08, 6.31, 3.45, 1e-08, 102, non_zero_quality
314884801, 1.21, 6.27e-08, 6.01e-08, 4.27, 7.1, 1e-08, 102, non_zero_quality
320328001, 1.5, 4.69e-08, 4.57e-08, 3.98, 6.81, 1e-08, 102, non_zero_quality
322747201, 4.29, 7.7e-08, 4.4e-08, 6.63, 4.08, 1e-08, 102, non_zero_quality
326980801, 4.42, 4.29e-08, 2.46e-08, 8.37, 3.96, 1e-08, 102, non_zero_quality
337867201, 1.07, 3.49e-08, 4.42e-07, 8.9, 6.31, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
341496001, 3.94, 5.28e-08, 4.02e-07, 9.1, 3.79, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
348753601, 1.95, 5e-08, 7.99e-08, 5.02, 2.39, 1e-08, 102, non_zero_quality
350568001, 2.01, 4.57e-08, 3.62e-08, 5.1, 5.42, 1e-08, 102, non_zero_quality
364478401, 4.61, 6.01e-08, 3.21e-08, 4.38, 4.01, 1e-08, 102, non_zero_quality
372340801, 2.21, 3.98e-08, 2.94e-08, 4.43, 5.55, 1e-08, 102, non_zero_quality
407419201, 13.51, 2.2e-07, 7.4e-08, 4.88, 2.39, 1e-08, 102, non_zero_quality
418305601, 4.96, 6.72e-08, 3.49e-08, 4.14, 3.94, 1e-08, 102, non_zero_quality
419515201, 4.49, 6.52e-08, 3.57e-08, 5.76, 3.73, 1e-08, 102, non_zero_quality
426168001, 5.96, 1.14e-07, 5.31e-08, 7.19, 3.41, 1e-08, 102, non_zero_quality
431611201, 3.32, 5.86e-08, 3.74e-08, 8.45, 4.53, 1e-08, 102, non_zero_quality
434030401, 4.85, 1.16e-07, 5.97e-08, 4.86, 3.78, 1e-08, 102, non_zero_quality
440078401, 10.5, 1.59e-07, 9.69e-07, 9.21, 1.51, 1e-08, 0, outlier_in_relative_flux
440683201, 2.45, 5.68e-08, 4.08e-08, 4.43, 5.29, 1e-08, 102, non_zero_quality
444916801, 6.29, 1.04e-07, 6.66e-07, 9.42, 3.2, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
452779201, 2.04, 7.3e-08, 6.02e-08, 4.68, 5.63, 1e-08, 102, non_zero_quality
455803201, 4.1, 5.54e-08, 3.19e-08, 4.43, 4.04, 1e-08, 102, non_zero_quality
473947201, 3.11, 3.8e-08, 2.39e-08, 4.88, 4.48, 1e-08, 102, non_zero_quality
481809601, 2.9, 5.94e-08, 3.89e-08, 4.64, 4.95, 1e-08, 102, non_zero_quality
496324801, 2.8, 3.48e-08, 2.37e-08, 7.84, 4.81, 1e-08, 102, non_zero_quality
508420801, 3.87, 8.91e-08, 5.27e-08, 4.67, 4.23, 1e-08, 102, non_zero_quality
516283201, 1.53, 5.53e-08, 5.08e-08, 5.01, 6.33, 1e-08, 102, non_zero_quality
520516801, 1.26, 3.08e-08, 3.02e-08, 6.02, 7.02, 1e-08, 102, non_zero_quality
540475201, 1.23, 5.65e-08, 6.16e-08, 3.58, 7.94, 1e-08, 102, non_zero_quality
542289601, 2.05, 3.4e-08, 2.74e-08, 3.32, 6.29, 1e-08, 102, non_zero_quality
568900801, 1.19, 3.51e-08, 3.6e-08, 4.84, 7.21, 1e-08, 102, non_zero_quality
570110401, 2.64, 3.77e-08, 3.41e-07, 8.93, 4.51, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
577368001, 2.08, 4.31e-08, 3.62e-08, 4.15, 5.64, 1e-08, 102, non_zero_quality
584020801, 7.63, 7.09e-08, 3.11e-08, 7.91, 3.08, 1e-08, 102, non_zero_quality
597931201, 6.01, 7.67e-08, 3.72e-08, 4.5, 3.49, 1e-08, 102, non_zero_quality
603979201, 1.47, 4.17e-08, 4.81e-07, 8.98, 5.76, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
605188801, 2.29, 5.28e-08, 3.75e-08, 4.53, 5.57, 1e-08, 102, non_zero_quality
610632001, 1.58, 3.42e-08, 3.1e-08, 4.37, 6.34, 1e-08, 102, non_zero_quality
617889601, 1.36, 3.84e-08, 3.49e-08, 7.8, 6.7, 1e-08, 102, non_zero_quality
619704001, 1.29, 2.7e-08, 2.84e-07, 8.77, 5.26, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
624542401, 2.07, 4.23e-08, 3.62e-07, 5.12, 2.21, 1e-08, 0, outlier_in_relative_flux
626356801, 4.47, 1.19e-07, 6.49e-08, 4.48, 3.92, 1e-08, 102, non_zero_quality
627566401, 1.45, 5.43e-08, 4.58e-08, 6.91, 6.23, 1e-08, 102, non_zero_quality
629380801, 3.19, 3.96e-08, 2.41e-08, 7.96, 4.43, 1e-08, 102, non_zero_quality
632404801, 1.73, 5.23e-08, 4.51e-08, 4.55, 6.23, 1e-08, 102, non_zero_quality
636638401, 7.51, 1.53e-07, 6.72e-08, 6.57, 3.09, 1e-08, 102, non_zero_quality
651153601, 4.27, 6.74e-08, 3.87e-08, 3.85, 4.03, 1e-08, 102, non_zero_quality
656596801, 1.3, 2.87e-08, 2.7e-08, 5.93, 6.68, 1e-08, 102, non_zero_quality
662040001, 10.48, 8.42e-08, 4.36e-07, 9.32, 2.58, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
664459201, 1.37, 4.17e-08, 3.86e-08, 3.91, 7.31, 1e-08, 102, non_zero_quality
665064001, 1.81, 4.17e-08, 3.24e-08, 6.83, 5.62, 1e-08, 102, non_zero_quality
674136001, 1.14, 3.22e-08, 3.08e-08, 5.47, 7.07, 1e-08, 102, non_zero_quality
681998401, 7.81, 1.43e-07, 6.69e-08, 4.55, 2.97, 1e-08, 102, non_zero_quality
683812801, 1.4, 2.98e-08, 3.13e-08, 3.54, 6.79, 1e-08, 102, non_zero_quality
688651201, 2.26, 3.76e-08, 3.03e-08, 4.58, 5.32, 1e-08, 102, non_zero_quality
691675201, 1.99, 5.42e-08, 4.11e-08, 5.94, 5.38, 1e-08, 102, non_zero_quality
694094401, 3.13, 5.41e-08, 3.4e-08, 4.77, 4.58, 1e-08, 102, non_zero_quality
694699201, 6.47, 9.42e-08, 4.39e-08, 6.49, 3.39, 1e-08, 102, non_zero_quality
695304001, 1.3, 6.12e-08, 5.5e-08, 5.64, 6.64, 1e-08, 102, non_zero_quality
703166401, 3.15, 7.02e-08, 4.37e-08, 4.61, 4.55, 1e-08, 102, non_zero_quality
708609601, 2.96, 8.74e-08, 6.26e-08, 3.82, 4.89, 1e-08, 102, non_zero_quality
714657601, 1.75, 4.89e-08, 3.72e-08, 5.77, 5.77, 1e-08, 102, non_zero_quality
718286401, 1.25, 4.98e-08, 4.77e-08, 4.31, 7.08, 1e-08, 102, non_zero_quality
722520001, 4.1, 1.14e-07, 8.69e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
725544001, 9.79, 9.49e-08, 3.61e-08, 5.59, 2.69, 1e-08, 102, non_zero_quality
731592001, 3.04, 9.55e-08, 6.27e-08, 4.24, 4.85, 1e-08, 102, non_zero_quality
734616001, 1.73, 4.15e-08, 3.54e-08, 3.98, 6.07, 1e-08, 102, non_zero_quality
738849601, 1.19, 2.49e-08, 2.53e-08, 4.92, 7.19, 1e-08, 102, non_zero_quality
741873601, 2.41, 5.73e-08, 4.1e-08, 5.14, 5.14, 1e-08, 102, non_zero_quality
