timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
298296001, 1.76, 2.41e-08, 2.72e-08, 1.85, 0, 1e-08, 102, non_zero_quality
344952001, 1.21, 4.11e-08, 4.58e-08, 1.85, 0, 1e-08, 102, non_zero_quality
408196801, 2.28, 1.28e-06, 2e-08, 1.85, 0, 1e-08, 101, non_zero_quality||outlier_in_relative_flux
451742401, 1.0, NaN, NaN, 1.85, 0, 1e-08, 0, missing_flux||missing_flux_error
480772801, 50.76, 1.97e-07, 5.3e-08, 1.85, 0, 1e-08, 102, non_zero_quality
511358401, 1.1, 2.5e-08, 2.82e-08, 1.85, 0, 1e-08, 102, non_zero_quality
554644801, 1.13, 6.8e-07, 1.6e-08, 1.85, 0, 1e-08, 101, non_zero_quality||outlier_in_relative_flux
562939201, 10.4, 8.61e-08, 7.69e-08, 1.85, 0, 1e-08, 102, non_zero_quality
563457601, 8.16, 4.27e-08, 4.07e-08, 1.85, 0, 1e-08, 102, non_zero_quality
613224001, 20.31, 0.000157, 0, 1.85, 0, 1e-08, 0, zero_flux_error
613483201, 5.67, 0.000157, 0, 1.85, 0, 1e-08, 0, zero_flux_error
619185601, 18.24, 1.01e-07, 4.2e-08, 1.85, 0, 1e-08, 102, non_zero_quality
630331201, 6.6, 1.58e-07, 8.72e-08, 1.85, 0, 1e-08, 102, non_zero_quality
630849601, 5.27, 1.59e-06, 1.04e-06, 1.85, 0, 1e-08, 101, non_zero_quality
645105601, 18.12, 0.000157, 0, 1.85, 0, 1e-08, 0, zero_flux_error
645364801, 16.33, 0.000157, 0, 1.85, 0, 1e-08, 0, zero_flux_error
690465601, 2.24, 1.08e-06, 2e-08, 1.85, 0, 1e-08, 101, non_zero_quality||outlier_in_relative_flux
694353601, 13.24, 1.74e-07, 9.48e-08, 1.85, 0, 1e-08, 102, non_zero_quality
705240001, 27.47, 1.5e-07, 5.81e-08, 1.85, 0, 1e-08, 102, non_zero_quality
