timestamp, ts, flux_upper_limits, fit_tolerance, fit_convergence
239889601, 0.0, 5.37e-08, 1e-08, 0
241099201, 0.0, 5.28e-08, 1e-08, 102
241704001, 0.21, 4.87e-08, 1e-08, 0
242308801, 0.0, 4.46e-08, 1e-08, 102
242913601, 0.17, 5.54e-08, 1e-08, 0
243518401, 0.0, 5.08e-08, 1e-08, 0
244123201, 0.0, 5.88e-08, 1e-08, 0
246542401, 0.9, 4.06e-08, 1e-08, 0
247752001, 0.03, 6.2e-08, 1e-08, 0
248356801, 0.0, 7.71e-08, 1e-08, 0
248961601, 0.0, 4.69e-08, 1e-08, 102
249566401, 0.0, 4.57e-08, 1e-08, 102
250171201, 0.37, 5.42e-08, 1e-08, 0
251380801, 0.0, 4.69e-08, 1e-08, 102
251985601, 0.0, 5.02e-08, 1e-08, 102
253195201, 0.0, 6.49e-08, 1e-08, 102
255009601, 0.08, 6.06e-08, 1e-08, 102
255614401, 0.04, 5.33e-08, 1e-08, 0
256219201, 0.02, 4.83e-08, 1e-08, 0
256824001, 0.95, 5.74e-08, 1e-08, 0
258033601, 0.0, 4.86e-08, 1e-08, 102
260452801, 0.0, 4.11e-08, 1e-08, 102
261057601, 0.95, 6.95e-08, 1e-08, 0
261662401, 0.19, 5.89e-08, 1e-08, 102
262872001, 0.0, 5.36e-08, 1e-08, 102
263476801, 0.0, 3.94e-08, 1e-08, 102
264081601, 0.33, 5.23e-08, 1e-08, 0
265291201, 0.31, 4.52e-08, 1e-08, 0
266500801, 0.51, 6.44e-08, 1e-08, 0
267105601, 0.0, 5.16e-08, 1e-08, 0
267710401, 0.79, 7.8e-08, 1e-08, 0
268920001, 0.62, 5.43e-08, 1e-08, 102
269524801, 0.11, 4.15e-08, 1e-08, 0
270129601, 0.87, 6.9e-08, 1e-08, 0
270734401, 0.0, 4.86e-08, 1e-08, 102
271339201, 0.08, 7.3e-08, 1e-08, 0
271944001, 0.0, 4.73e-08, 1e-08, 0
273153601, 0.0, 4.1e-08, 1e-08, 102
273758401, 0.0, 4.23e-08, 1e-08, 0
274363201, 0.93, 4.2e-08, 1e-08, 0
274968001, 0.03, 5.06e-08, 1e-08, 0
275572801, 0.0, 4.65e-08, 1e-08, 0
276782401, 0.0, 3.44e-08, 1e-08, 102
277992001, 0.0, 4.56e-08, 1e-08, 102
279806401, 0.0, 3.78e-08, 1e-08, 102
280411201, 0.0, 3.36e-08, 1e-08, 0
281620801, 0.0, 4.34e-08, 1e-08, 0
282225601, 0.68, 4.33e-08, 1e-08, 0
283435201, 0.0, 3.58e-08, 1e-08, 0
284644801, 0.0, 3.75e-08, 1e-08, 102
285249601, 0.0, 3.95e-08, 1e-08, 102
285854401, 0.0, 3.58e-08, 1e-08, 102
286459201, 0.0, 3.03e-08, 1e-08, 102
287064001, 0.0, 5.04e-08, 1e-08, 102
287668801, 0.57, 4.23e-08, 1e-08, 0
