timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
240494401, 3.83, 5.3e-08, 3.3e-08, 3.58, 4.08, 1e-08, 102, non_zero_quality
245937601, 9.29, 9.64e-08, 4.77e-08, 3.46, 2.82, 1e-08, 102, non_zero_quality
249566401, 3.37, 4.8e-08, 2.7e-08, 6.12, 3.87, 1e-08, 102, non_zero_quality
261057601, 6.18, 9.78e-08, 4.52e-08, 4.28, 3.06, 1e-08, 102, non_zero_quality
269524801, 1.33, 3.46e-08, 3.83e-07, 8.1, 5.04, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
304603201, 4.16, 8.41e-08, 4.69e-08, 8.05, 3.53, 1e-08, 102, non_zero_quality
305208001, 7.89, 9.08e-08, 5.65e-07, 5.27, 1.44, 1e-08, 0, outlier_in_relative_flux
309441601, 1.95, 4.69e-08, 4.04e-08, 3.7, 5.7, 1e-08, 102, non_zero_quality
310651201, 2.27, 4.97e-08, 3.52e-08, 3.91, 4.87, 1e-08, 102, non_zero_quality
313675201, 3.12, 5.9e-08, 1.03e-06, 4.2, 4.22, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
330609601, 2.05, 3.74e-08, 2.83e-08, 3.87, 5.31, 1e-08, 102, non_zero_quality
332424001, 7.19, 7.92e-08, 3.48e-08, 7.55, 2.82, 1e-08, 102, non_zero_quality
335448001, 1.86, 3.63e-08, 2.94e-08, 3.28, 5.81, 1e-08, 102, non_zero_quality
345729601, 2.5, 5.74e-08, 3.84e-08, 5.74, 4.5, 1e-08, 102, non_zero_quality
352987201, 3.96, 4.96e-08, 2.89e-08, 3.84, 4.09, 1e-08, 102, non_zero_quality
356616001, 1.28, 3.74e-08, 5.51e-08, 3.42, 7.23, 1e-08, 102, non_zero_quality
360849601, 1.5, 3.27e-08, 3.14e-08, 3.34, 6.47, 1e-08, 102, non_zero_quality
361454401, 3.46, 5.21e-08, 3.75e-08, 3.46, 4.37, 1e-08, 102, non_zero_quality
366292801, 3.06, 4.15e-08, 2.7e-08, 6.86, 4.19, 1e-08, 102, non_zero_quality
371131201, 2.27, 4.74e-08, 3.45e-08, 3.66, 4.97, 1e-08, 102, non_zero_quality
371736001, 2.11, 3.96e-08, 3.31e-08, 4.01, 5.12, 1e-08, 102, non_zero_quality
375969601, 9.13, 7.85e-08, 4.39e-07, 8.47, 2.54, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
376574401, 2.9, 4.5e-08, 2.86e-08, 6.13, 4.19, 1e-08, 102, non_zero_quality
417096001, 4.35, 1.08e-07, 6e-08, 5.23, 3.74, 1e-08, 102, non_zero_quality
419515201, 6.77, 1.33e-07, 5.99e-08, 4.42, 2.98, 1e-08, 102, non_zero_quality
420724801, 3.22, 4.47e-08, 2.8e-08, 7.21, 4.07, 1e-08, 102, non_zero_quality
422539201, 2.84, 4.61e-08, 2.93e-08, 4.11, 4.47, 1e-08, 102, non_zero_quality
