timestamp, ts, flux_upper_limits, fit_tolerance, fit_convergence
240883201, 0.0, 1.18e-08, 1e-08, 0
246067201, 0.0, 1.52e-08, 1e-08, 102
256435201, 0.41, 1.46e-08, 1e-08, 1
259027201, 0.32, 2.26e-08, 1e-08, 0
261619201, 0.0, 9.79e-09, 1e-08, 0
277171201, 0.57, 1.77e-08, 1e-08, 0
282355201, 0.45, 2.61e-08, 1e-08, 0
316051201, 0.0, 1.16e-08, 1e-08, 102
323827201, 0.08, 3.04e-08, 1e-08, 1
326419201, 0.33, 1.65e-08, 1e-08, 1
349747201, 0.0, 8.36e-09, 1e-08, 0
352339201, 0.28, 1.39e-08, 1e-08, 0
357523201, 0.0, 1.34e-08, 1e-08, 0
360115201, 0.9, 2.65e-08, 1e-08, 1
365299201, 0.76, 2.6e-08, 1e-08, 1
367891201, 0.49, 1.68e-08, 1e-08, 0
370483201, 0.0, 1.96e-08, 1e-08, 102
378259201, 0.13, 1.83e-08, 1e-08, 1
380851201, 0.22, 1.66e-08, 1e-08, 1
391219201, 0.0, 1.68e-08, 1e-08, 102
393811201, 0.48, 2.34e-08, 1e-08, 0
401587201, 0.36, 2.15e-08, 1e-08, 1
409363201, 0.0, 1.21e-08, 1e-08, 102
411955201, 0.54, 3.79e-08, 1e-08, 0
414547201, 0.0, 1.49e-08, 1e-08, 0
419731201, 0.0, 1.86e-08, 1e-08, 102
422323201, 0.0, 7.48e-09, 1e-08, 0
424915201, 0.95, 1.44e-08, 1e-08, 0
427507201, 0.0, 1.35e-08, 1e-08, 0
430099201, 0.0, 1.52e-08, 1e-08, 0
432691201, 0.0, 1.38e-08, 1e-08, 102
435283201, 0.0, 1.58e-08, 1e-08, 102
437875201, 0.0, 2.09e-08, 1e-08, 102
445651201, 0.0, 1.1e-08, 1e-08, 0
456019201, 0.54, 1.86e-08, 1e-08, 1
463795201, 0.58, 1.7e-08, 1e-08, 1
474163201, 0.24, 1.76e-08, 1e-08, 0
489715201, 0.0, 1.53e-08, 1e-08, 102
497491201, 0.0, 1.87e-08, 1e-08, 102
500083201, 0.54, 1.57e-08, 1e-08, 0
502675201, 0.1, 1.8e-08, 1e-08, 0
505267201, 0.3, 1.68e-08, 1e-08, 1
507859201, 0.0, 1.82e-08, 1e-08, 102
513043201, 0.37, 1.34e-08, 1e-08, 0
515635201, 0.38, 2.3e-08, 1e-08, 1
526003201, 0.0, 1.88e-08, 1e-08, 0
528595201, 0.06, 1.52e-08, 1e-08, 102
533779201, 0.0, 1.39e-08, 1e-08, 0
538963201, 0.69, 2.12e-08, 1e-08, 1
541555201, 0.0, 1.06e-08, 1e-08, 0
562291201, 0.11, 1.55e-08, 1e-08, 0
564883201, 0.0, 1.25e-08, 1e-08, 0
567475201, 0.44, 1.97e-08, 1e-08, 1
570067201, 0.0, 1.34e-08, 1e-08, 102
575251201, 0.61, 1.63e-08, 1e-08, 0
583027201, 0.15, 1.54e-08, 1e-08, 1
590803201, 0.0, 1.59e-08, 1e-08, 0
650419201, 0.25, 1.52e-08, 1e-08, 1
655603201, 0.0, 1.09e-08, 1e-08, 0
658195201, 0.0, 1.21e-08, 1e-08, 102
663379201, 0.06, 1.34e-08, 1e-08, 1
671155201, 0.0, 1e-08, 1e-08, 0
684115201, 0.53, 1.66e-08, 1e-08, 0
735955201, 0.42, 1.71e-08, 1e-08, 0
738547201, 0.0, 1.28e-08, 1e-08, 1
