timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
251985601, 4.72, 4.42e-08, 2.36e-08, 7.83, 3.95, 1e-08, 102, non_zero_quality
293716801, 2.07, 3.57e-08, 2.85e-08, 4.37, 5.69, 1e-08, 102, non_zero_quality
297950401, 3.99, 5.86e-08, 3.27e-08, 6.79, 3.99, 1e-08, 102, non_zero_quality
300974401, 1.78, 3.74e-08, 2.99e-08, 4.69, 6.11, 1e-08, 102, non_zero_quality
308232001, 8.1, 8.35e-08, 3.55e-08, 6.48, 3.02, 1e-08, 102, non_zero_quality
324561601, 2.64, 6.31e-08, 4.37e-08, 4.69, 5.2, 1e-08, 102, non_zero_quality
329400001, 2.68, 5.69e-08, 4.02e-08, 3.61, 5.09, 1e-08, 102, non_zero_quality
337867201, 2.71, 5.36e-08, 3.72e-08, 4.61, 4.88, 1e-08, 102, non_zero_quality
340891201, 1.46, 3.14e-08, 2.76e-08, 5.34, 6.8, 1e-08, 102, non_zero_quality
341496001, 1.7, 3.36e-08, 2.91e-08, 3.56, 6.68, 1e-08, 102, non_zero_quality
347544001, 8.59, 8.12e-08, 3.48e-08, 7.45, 3.02, 1e-08, 102, non_zero_quality
350568001, 2.45, 3.83e-08, 3e-08, 3.73, 5.53, 1e-08, 102, non_zero_quality
363268801, 2.39, 4.71e-08, 4.65e-08, 3.86, 5.97, 1e-08, 102, non_zero_quality
369316801, 1.37, 2.51e-08, 2.77e-07, 8.93, 5.63, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
380203201, 2.55, 4.06e-08, 1.49e-07, 3.05, 7.79, 1e-08, 102, non_zero_quality
387460801, 1.06, 2.62e-08, 2.67e-08, 4.33, 7.49, 1e-08, 102, non_zero_quality
388065601, 2.58, 4.37e-08, 2.91e-08, 3.78, 5.36, 1e-08, 102, non_zero_quality
393508801, 5.19, 8.26e-08, 4.13e-08, 6.79, 3.57, 1e-08, 102, non_zero_quality
397137601, 17.62, 1.22e-09, 1.47e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
400766401, 5.33, 5.74e-08, 3.6e-07, 9.34, 3.2, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
401371201, 2.09, 3.99e-08, 3.07e-08, 4.11, 5.88, 1e-08, 102, non_zero_quality
405000001, 2.21, 3.89e-08, 3.7e-07, 9.14, 4.85, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
411048001, 2.95, 4.12e-08, 2.59e-08, 3.82, 4.88, 1e-08, 102, non_zero_quality
411652801, 4.62, 3.62e-08, 1.91e-08, 3.52, 4.11, 1e-08, 102, non_zero_quality
454593601, 2.12, 4.1e-08, 8.37e-07, 5.23, 5.32, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
457617601, 8.87, 8.98e-08, 3.62e-08, 4.39, 3.1, 1e-08, 102, non_zero_quality
458222401, 1.43, 3.51e-08, 7.38e-08, 4.58, 2.89, 1e-08, 102, non_zero_quality
459432001, 2.94, 3.96e-08, 2.71e-08, 4.03, 4.97, 1e-08, 102, non_zero_quality
466689601, 2.73, 5.33e-08, 3.5e-08, 4.52, 4.96, 1e-08, 102, non_zero_quality
473342401, 2.67, 4.71e-08, 3.06e-08, 5.71, 4.76, 1e-08, 102, non_zero_quality
476366401, 1.15, 3.08e-08, 2.95e-08, 5.34, 7.24, 1e-08, 102, non_zero_quality
481809601, 2.08, 3.7e-08, 2.99e-08, 3.51, 6.22, 1e-08, 102, non_zero_quality
495115201, 1.54, 3.48e-08, 4.01e-08, 3.44, 7.44, 1e-08, 102, non_zero_quality
495720001, 7.57, 7.09e-08, 3.02e-08, 6.08, 3.09, 1e-08, 102, non_zero_quality
502977601, 1.22, 2.83e-08, 2.73e-08, 4.1, 7.5, 1e-08, 102, non_zero_quality
504187201, 1.68, 3.52e-08, 3.01e-08, 4.02, 6.74, 1e-08, 102, non_zero_quality
506001601, 2.74, 4.12e-08, 4.01e-07, 6.37, 2.49, 1e-08, 0, outlier_in_relative_flux
509630401, 2.56, 4.2e-08, 2.83e-08, 5.23, 4.87, 1e-08, 102, non_zero_quality
522936001, 1.06, 2.64e-08, 2.94e-08, 5.05, 7.53, 1e-08, 102, non_zero_quality
531403201, 1.26, 3.06e-08, 2.98e-08, 5.16, 6.97, 1e-08, 102, non_zero_quality
538660801, 5.69, 6e-08, 2.99e-08, 8.17, 3.53, 1e-08, 102, non_zero_quality
540475201, 1.12, 3.04e-08, 3.03e-08, 3.87, 7.68, 1e-08, 102, non_zero_quality
558014401, 4.13, 9.88e-08, 6.14e-08, 6.03, 4.33, 1e-08, 102, non_zero_quality
559828801, 3.19, 3.13e-08, 2.25e-07, 9.04, 3.66, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
562248001, 3.87, 4.83e-08, 2.64e-08, 5.49, 4.07, 1e-08, 102, non_zero_quality
562852801, 4.73, 4.69e-08, 2.46e-08, 3.72, 4.05, 1e-08, 102, non_zero_quality
571320001, 6.46, 6.23e-08, 2.7e-08, 4.38, 3.26, 1e-08, 102, non_zero_quality
578577601, 3.83, 5e-08, 2.83e-08, 3.49, 4.51, 1e-08, 102, non_zero_quality
587649601, 2.82, 3.65e-08, 2.4e-08, 8.03, 4.8, 1e-08, 102, non_zero_quality
592488001, 2.79, 4.67e-08, 3.08e-08, 4.42, 4.93, 1e-08, 102, non_zero_quality
598536001, 4.47, 3.92e-08, 2.09e-08, 7.17, 3.83, 1e-08, 102, non_zero_quality
599140801, 2.05, 3.18e-08, 2.55e-08, 4.31, 5.45, 1e-08, 102, non_zero_quality
603374401, 1.2, 2.55e-08, 2.81e-08, 4.43, 6.9, 1e-08, 102, non_zero_quality
608212801, 1.03, 2.96e-08, 3.98e-08, 3.93, 7.67, 1e-08, 102, non_zero_quality
610027201, 3.9, 3.97e-08, 2.13e-08, 8.25, 3.97, 1e-08, 102, non_zero_quality
615470401, 1.89, 4.38e-08, 3.41e-08, 5.16, 5.68, 1e-08, 102, non_zero_quality
636033601, 1.0, 3.39e-08, 3.61e-08, 5.42, 7.42, 1e-08, 102, non_zero_quality
642081601, 9.39, 6.93e-08, 2.64e-08, 5.44, 2.8, 1e-08, 102, non_zero_quality
645710401, 1.18, 2.37e-08, 2.41e-08, 5.3, 7.07, 1e-08, 102, non_zero_quality
649944001, 1.16, 3.08e-08, 3.19e-08, 4.22, 7.3, 1e-08, 102, non_zero_quality
652968001, 5.48, 4.54e-08, 2.37e-07, 9.22, 2.65, 1e-08, 1, non_zero_quality
657806401, 2.26, 4.17e-08, 3.02e-08, 4.07, 5.46, 1e-08, 102, non_zero_quality
671112001, 2.8, 3.96e-08, 2.65e-08, 4.01, 5.21, 1e-08, 102, non_zero_quality
672926401, 2.45, 2.96e-08, 2e-08, 8.58, 4.95, 1e-08, 102, non_zero_quality
673531201, 3.69, 3.26e-08, 1.88e-08, 5.99, 4.16, 1e-08, 102, non_zero_quality
686232001, 2.03, 4.66e-08, 3.52e-08, 6.19, 5.45, 1e-08, 102, non_zero_quality
698932801, 1.21, 2.19e-08, 2.16e-08, 5.5, 6.97, 1e-08, 102, non_zero_quality
715262401, 1.33, 2.92e-08, 3.01e-08, 3.99, 6.94, 1e-08, 102, non_zero_quality
720705601, 2.76, 3.42e-08, 2.69e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
721310401, 2.61, 3.92e-08, 2.57e-08, 5.98, 4.97, 1e-08, 102, non_zero_quality
732196801, 1.43, 3.59e-08, 3.22e-08, 5.21, 6.56, 1e-08, 102, non_zero_quality
