timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
274579201, 1.26, 2.1e-08, 5.36e-07, 3.56, 4, 1e-08, 102, non_zero_quality
277171201, 2.38, 3.51e-08, 6.54e-07, 3.83, 2.89, 1e-08, 102, non_zero_quality
282355201, 2.66, 3.37e-08, 1.91e-08, 4.96, 2.53, 1e-08, 102, non_zero_quality
297907201, 9.23, 5.92e-08, 2.46e-08, 3.51, 1.58, 1e-08, 102, non_zero_quality
310867201, 3.95, 4.39e-08, 2.38e-08, 3.67, 2.28, 1e-08, 102, non_zero_quality
313459201, 5.87, 3.67e-10, 4.31e-10, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
344563201, 4.07, 3.53e-08, 3.46e-08, 2.93, 2.6, 1e-08, 102, non_zero_quality
373075201, 2.97, 3.92e-08, 2.06e-08, 4.21, 2.43, 1e-08, 102, non_zero_quality
404179201, 1.01, 1.91e-08, 1.81e-07, 5.66, 2.78, 1e-08, 102, non_zero_quality
424915201, 4.66, 5.14e-08, 2.57e-08, 3.64, 2.15, 1e-08, 102, non_zero_quality
549331201, 2.93, 5.42e-08, 4.9e-08, 3.19, 2.88, 1e-08, 102, non_zero_quality
570067201, 5.94, 4.21e-08, 1.63e-08, 4.93, 1.75, 1e-08, 102, non_zero_quality
595987201, 5.78, 6.43e-08, 8.22e-07, 5.96, 1.86, 1e-08, 102, non_zero_quality
611539201, 3.8, 4.25e-08, 2.1e-08, 4.97, 2.2, 1e-08, 102, non_zero_quality
673747201, 4.03, 5.7e-08, 3.77e-08, 3.53, 2.39, 1e-08, 102, non_zero_quality
722995201, 9.23, 6.78e-08, 7.22e-08, 2.93, 1.95, 1e-08, 102, non_zero_quality
