timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
240235201, 2.61, 9.32e-08, 8.17e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
247233601, 1.08, 5.09e-08, 5.3e-08, 3.81, 7.34, 1e-08, 102, non_zero_quality
250862401, 1.28, 5.9e-08, 6.18e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
251121601, 1.41, 5.14e-08, 5.05e-08, 3.78, 6.82, 1e-08, 102, non_zero_quality
257342401, 1.91, 6.18e-08, 7e-08, 4.08, 6.11, 1e-08, 102, non_zero_quality
259156801, 4.43, 3.52e-09, 4.46e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
259675201, 1.09, 6.11e-08, 6.88e-08, 3.68, 7.55, 1e-08, 102, non_zero_quality
265896001, 1.04, 4.92e-08, 7e-08, 3.79, 7.93, 1e-08, 102, non_zero_quality
270043201, 1.64, 6.7e-08, 7.4e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
272894401, 3.61, 1.24e-07, 9.11e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
290001601, 3.11, 2.79e-09, 4e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
290520001, 2.38, 7.04e-08, 5.55e-08, 4.49, 5.14, 1e-08, 102, non_zero_quality
292075201, 2.13, 1.04e-07, 8.82e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
295704001, 2.24, 9.66e-08, 8.77e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
311256001, 1.21, 9.11e-08, 1.04e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
314625601, 1.44, 1.01e-07, 1.17e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
323956801, 1.93, 1.24e-07, 1.2e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
324475201, 3.34, 8.88e-08, 6.34e-08, 3.93, 4.41, 1e-08, 102, non_zero_quality
339768001, 2.08, 5.44e-08, 4.18e-08, 4.57, 5.58, 1e-08, 102, non_zero_quality
349099201, 2.84, 5.91e-08, 1.14e-07, 3.43, 6.1, 1e-08, 102, non_zero_quality
354024001, 2.01, 5.37e-08, 4.55e-08, 3.8, 5.76, 1e-08, 102, non_zero_quality
357393601, 3.85, 1.21e-07, 9.19e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
358689601, 1.7, 5.42e-08, 5.28e-08, 3.66, 6.23, 1e-08, 102, non_zero_quality
