timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
243475201, 1.94, 1.91e-08, 1.41e-08, 8.41, 7.12, 1e-08, 102, non_zero_quality
256435201, 5.66, 4.23e-08, 2.14e-08, 5.06, 4.65, 1e-08, 102, non_zero_quality
261619201, 5.37, 3.59e-08, 1.75e-08, 6.16, 4.66, 1e-08, 102, non_zero_quality
264211201, 5.77, 3.39e-08, 1.64e-08, 3.73, 5.08, 1e-08, 102, non_zero_quality
292723201, 5.77, 4.3e-08, 2.02e-08, 5.89, 4.58, 1e-08, 102, non_zero_quality
305683201, 5.97, 3.93e-08, 1.73e-08, 4.59, 4.71, 1e-08, 102, non_zero_quality
318643201, 6.89, 4.1e-08, 1.82e-08, 6.59, 4.11, 1e-08, 102, non_zero_quality
362707201, 4.99, 4.11e-08, 2.28e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
373075201, 1.02, 1.44e-08, 1.57e-08, 6.91, 9.81, 1e-08, 102, non_zero_quality
398995201, 3.5, 2.55e-08, 1.52e-08, 4.88, 5.95, 1e-08, 102, non_zero_quality
417139201, 4.64, 5.09e-08, 2.53e-08, 6.18, 5.03, 1e-08, 102, non_zero_quality
419731201, 7.98, 5.17e-08, 2.17e-08, 4.37, 4.2, 1e-08, 102, non_zero_quality
448243201, 1.69, 1.81e-08, 1.68e-08, 6.72, 8.2, 1e-08, 102, non_zero_quality
456019201, 1.47, 1.61e-08, 1.42e-08, 8.42, 8.12, 1e-08, 102, non_zero_quality
476755201, 9.56, 6.18e-08, 2.28e-08, 8.03, 3.54, 1e-08, 102, non_zero_quality
481939201, 4.51, 4.41e-08, 2.35e-08, 3.73, 5.89, 1e-08, 102, non_zero_quality
492307201, 5.94, 4.4e-08, 2.14e-08, 4.87, 4.61, 1e-08, 102, non_zero_quality
551923201, 18.09, 7.75e-08, 2.12e-08, 3.89, 3.08, 1e-08, 102, non_zero_quality
564883201, 4.2, 3.64e-08, 1.96e-08, 3.72, 5.95, 1e-08, 102, non_zero_quality
595987201, 1.22, 1.11e-09, 1.2e-08, 1.44, 4.1, 1e-08, 0, outlier_in_relative_flux
601171201, 6.17, 6.03e-08, 2.74e-08, 5.59, 4.38, 1e-08, 102, non_zero_quality
621907201, 11.99, 9.04e-08, 3.05e-08, 4.56, 3.44, 1e-08, 102, non_zero_quality
720403201, 6.22, 4.13e-08, 1.87e-08, 7.43, 4.32, 1e-08, 102, non_zero_quality
