timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
253195201, 8.53, 1.6e-07, 1.66e-07, 3.44, 4.15, 1e-08, 102, non_zero_quality
261662401, 3.29, 1.11e-07, 7.98e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
262872001, 2.28, 8.42e-08, 7.36e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
274363201, 1.22, 5.57e-08, 6.53e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
285854401, 2.59, 1.24e-07, 9.82e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
303393601, 3.55, 1.48e-07, 9.98e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
303998401, 9.43, 2.33e-07, 1.07e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
308232001, 10.51, 2.27e-07, 9.9e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
315489601, 5.91, 6.15e-08, 3.27e-07, 2.73, 8.88, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
323352001, 9.04, 1.12e-07, 9.31e-08, 3.2, 4.14, 1e-08, 102, non_zero_quality
329400001, 1.42, 5.59e-08, 6.1e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
330609601, 3.47, 1.45e-07, 1.05e-07, 3.89, 5.3, 1e-08, 102, non_zero_quality
334843201, 8.91, 1.99e-07, 1.19e-07, 3.43, 3.78, 1e-08, 102, non_zero_quality
359640001, 2.74, 1.05e-07, 8e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
369316801, 1.65, 5.36e-08, 8.74e-08, 3.29, 8.74, 1e-08, 102, non_zero_quality
374760001, 7.43, 9.84e-08, 1.04e-07, 3.23, 4.52, 1e-08, 102, non_zero_quality
383832001, 4.69, 6.66e-08, 1.33e-07, 3.04, 6.47, 1e-08, 102, non_zero_quality
386251201, 11.65, 2.09e-07, 8.35e-08, 3.6, 3.22, 1e-08, 102, non_zero_quality
388670401, 7.43, 1.04e-07, 4.42e-08, 3.79, 3.7, 1e-08, 102, non_zero_quality
391089601, 8.54, 2.52e-07, 1.18e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
391694401, 7.94, 1.95e-07, 1.84e-07, 3.73, 4.02, 1e-08, 102, non_zero_quality
394113601, 9.09, 1.55e-07, 6.53e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
398347201, 6.29, 1.03e-07, 5.38e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
401371201, 1.14, 5.4e-08, 4.7e-08, 3.57, 8.64, 1e-08, 102, non_zero_quality
401976001, 6.99, 8.91e-08, 1.03e-07, 3.21, 4.8, 1e-08, 102, non_zero_quality
403185601, 1.39, 5.97e-08, 5.94e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
405000001, 1.27, 9.22e-08, 9.37e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
410443201, 7.41, 9.31e-08, 7.49e-08, 3.49, 4, 1e-08, 102, non_zero_quality
414676801, 4.49, 5.68e-08, 3.61e-08, 3.18, 5.22, 1e-08, 102, non_zero_quality
418305601, 11.54, 1.29e-07, 9.38e-08, 3.22, 3.71, 1e-08, 102, non_zero_quality
419515201, 9.09, 8.89e-08, 4.7e-08, 3.38, 3.63, 1e-08, 102, non_zero_quality
423748801, 4.63, 2.94e-07, 1.66e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
440683201, 14.52, 2.98e-07, 1.1e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
445521601, 2.8, 9.11e-08, 3.14e-07, 3.13, 8.48, 1e-08, 102, non_zero_quality
446731201, 3.68, 1.08e-07, 7.02e-08, 3.53, 5.42, 1e-08, 102, non_zero_quality
447336001, 11.0, 1.53e-07, 6.93e-08, 3.66, 3.25, 1e-08, 102, non_zero_quality
459432001, 1.65, 7.3e-08, 3.47e-07, 3.18, 11.3, 1e-08, 102, non_zero_quality
461246401, 5.71, 1.13e-07, 6.69e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
464270401, 2.16, 1.25e-07, 1.09e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
470923201, 2.16, 1.37e-08, 6.16e-08, 2.06, 8.76, 1e-08, 1, non_zero_quality
473947201, 7.0, 2.74e-07, 1.38e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
482414401, 1.24, 6.78e-08, 6.34e-08, 3.85, 8.19, 1e-08, 102, non_zero_quality
483624001, 3.38, 1.43e-07, 1.07e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
486043201, 7.33, 1.6e-07, 6.58e-08, 4.01, 3.58, 1e-08, 102, non_zero_quality
490276801, 9.72, 1.28e-07, 9.92e-08, 3.3, 3.88, 1e-08, 102, non_zero_quality
497534401, 6.56, 1.35e-07, 7.2e-08, 3.24, 4.45, 1e-08, 102, non_zero_quality
513259201, 1.98, 8.69e-08, 8.32e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
524145601, 3.91, 1.53e-07, 9.98e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
524750401, 1.24, 6.98e-08, 8.35e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
527774401, 2.95, 1.2e-07, 1.57e-07, 3.48, 6.48, 1e-08, 102, non_zero_quality
528379201, 4.74, 1.91e-07, 1.03e-07, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
530798401, 7.81, 1.18e-07, 4.59e-08, 3.85, 3.47, 1e-08, 102, non_zero_quality
532008001, 5.2, 1.4e-07, 9.3e-08, 3.45, 4.81, 1e-08, 102, non_zero_quality
535636801, 10.19, 1.1e-07, 2.1e-07, 3.12, 4.76, 1e-08, 102, non_zero_quality
551361601, 9.26, 2.18e-07, 1.39e-07, 3.75, 3.53, 1e-08, 102, non_zero_quality
556200001, 14.92, 2.48e-09, 3.18e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
562248001, 1.95, 7.38e-08, 5.82e-08, 3.83, 6.98, 1e-08, 102, non_zero_quality
562852801, 9.41, 1.62e-07, 5.8e-08, 3.89, 3.2, 1e-08, 102, non_zero_quality
564667201, 1.44, 8.99e-08, 9.4e-08, 5.0, 0, 1e-08, 0, spectral_index_error_too_small
571320001, 1.38, 8.09e-08, 1.74e-07, 3.29, 10.2, 1e-08, 102, non_zero_quality
582206401, 14.38, 6.87e-09, 6.62e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
588254401, 5.28, 1.68e-07, 1.35e-07, 3.6, 4.77, 1e-08, 102, non_zero_quality
