timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
284947201, 2.72, 1.59e-08, 1.15e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
303091201, 17.76, 5.09e-08, 1.53e-08, 8.99, 2.84, 1e-08, 102, non_zero_quality
336787201, 9.23, 4.68e-08, 1.83e-08, 6.22, 3.74, 1e-08, 102, non_zero_quality
456019201, 8.83, 4.27e-08, 1.73e-08, 4.49, 4.1, 1e-08, 102, non_zero_quality
458611201, 1.66, 1.76e-08, 1.55e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
489715201, 2.79, 2.7e-08, 1.91e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
518227201, 4.63, 3.46e-08, 2.05e-08, 5.66, 5.17, 1e-08, 102, non_zero_quality
520819201, 2.64, 2.5e-08, 1.68e-08, 8.01, 6.45, 1e-08, 102, non_zero_quality
588211201, 1.45, 1.46e-08, 1.52e-08, 7.1, 8.84, 1e-08, 102, non_zero_quality
699667201, 1.17, 1.87e-08, 2.2e-08, 4.64, 10.1, 1e-08, 102, non_zero_quality
