timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
240753601, 1.67, 6.65e-08, 5.63e-08, 5.75, 7.71, 1e-08, 102, non_zero_quality
241272001, 1.51, 5.08e-08, 5.52e-08, 4.93, 8.14, 1e-08, 102, non_zero_quality
248270401, 1.47, 6.83e-08, 6.57e-08, 6.34, 7.79, 1e-08, 102, non_zero_quality
248788801, 1.6, 6.13e-08, 5.37e-08, 7.0, 7.61, 1e-08, 102, non_zero_quality
250603201, 4.75, 1.03e-07, 6.58e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
251640001, 2.06, 7.75e-08, 6.07e-08, 4.36, 7.48, 1e-08, 102, non_zero_quality
253195201, 5.72, 1.12e-07, 5.93e-08, 8.15, 4.4, 1e-08, 102, non_zero_quality
255787201, 4.5, 1.01e-07, 6.12e-08, 8.73, 5.02, 1e-08, 102, non_zero_quality
257860801, 3.71, 9.56e-08, 5.76e-08, 7.15, 5.24, 1e-08, 102, non_zero_quality
258379201, 5.37, 1.13e-07, 7.01e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
262267201, 6.47, 1.35e-07, 6.49e-08, 5.45, 4.18, 1e-08, 102, non_zero_quality
262526401, 1.78, 5.07e-08, 4.41e-08, 8.22, 7.6, 1e-08, 102, non_zero_quality
263044801, 3.34, 1.13e-07, 2e-06, 7.43, 5.4, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
267451201, 1.05, 4.43e-08, 4.89e-08, 5.21, 9.52, 1e-08, 102, non_zero_quality
269006401, 3.54, 8.72e-08, 6.37e-08, 5.95, 5.54, 1e-08, 102, non_zero_quality
270561601, 2.48, 8.07e-08, 6.22e-08, 5.44, 6.66, 1e-08, 102, non_zero_quality
277560001, 2.4, 5.58e-08, 7.16e-07, 7.23, 3.94, 1e-08, 0, outlier_in_relative_flux
284299201, 5.92, 1.18e-07, 6.42e-08, 6.92, 4.79, 1e-08, 102, non_zero_quality
284558401, 1.18, 5.98e-08, 6.3e-08, 4.39, 9.41, 1e-08, 102, non_zero_quality
285595201, 3.18, 7.8e-08, 4.98e-08, 5.03, 5.83, 1e-08, 102, non_zero_quality
286113601, 5.1, 9.08e-08, 4.84e-08, 3.49, 5.19, 1e-08, 102, non_zero_quality
292593601, 1.01, 4.79e-08, 6.5e-08, 3.87, 10.6, 1e-08, 102, non_zero_quality
295185601, 4.33, 9.61e-08, 5.5e-08, 5.72, 5.01, 1e-08, 102, non_zero_quality
300888001, 2.18, 5.94e-08, 5.44e-08, 5.07, 6.74, 1e-08, 102, non_zero_quality
302443201, 3.58, 1.04e-07, 6.79e-08, 7.74, 5.63, 1e-08, 102, non_zero_quality
323956801, 1.25, 4.68e-08, 4.35e-08, 6.32, 8.49, 1e-08, 102, non_zero_quality
325771201, 3.19, 9.46e-08, 6.43e-08, 4.56, 6.4, 1e-08, 102, non_zero_quality
330177601, 2.47, 7.38e-08, 5.72e-08, 6.8, 6.74, 1e-08, 102, non_zero_quality
333547201, 1.84, 6.49e-08, 5.13e-08, 6.14, 7.21, 1e-08, 102, non_zero_quality
334324801, 4.71, 1.08e-07, 6.81e-08, 10.0, 0, 1e-08, 0, spectral_index_error_too_small
334584001, 1.97, 8.26e-08, 9.03e-08, 4.03, 8.31, 1e-08, 102, non_zero_quality
337953601, 1.0, NaN, NaN, NaN, NaN, 1e-08, 0, missing_flux||missing_flux_error
341323201, 3.48, 6.97e-08, 4.74e-08, 5.44, 5.67, 1e-08, 102, non_zero_quality
342619201, 2.22, 5.6e-08, 4.39e-08, 7.85, 6.76, 1e-08, 102, non_zero_quality
343656001, 1.39, 7.24e-08, 6.86e-08, 4.29, 8.65, 1e-08, 102, non_zero_quality
