timestamp, ts, flux, flux_error, photon_index, photon_index_interval, fit_tolerance, fit_convergence, reasons_for_removal
246715201, 5.99, 1.47e-07, 8.48e-08, 3.63, 2.51, 1e-08, 102, non_zero_quality
246974401, 1.85, 7.83e-08, 6.47e-08, 3.64, 4.16, 1e-08, 102, non_zero_quality
248529601, 8.33, 1.45e-07, 6e-08, 4.47, 1.96, 1e-08, 102, non_zero_quality
249048001, 1.01, 4.26e-08, 4.61e-08, 3.27, 5.36, 1e-08, 102, non_zero_quality
253454401, 11.4, 2.06e-09, 2.1e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
258897601, 2.44, 1.03e-07, 7.59e-08, 3.55, 3.46, 1e-08, 102, non_zero_quality
259675201, 1.21, 5.52e-08, 5.49e-08, 3.28, 4.8, 1e-08, 102, non_zero_quality
260712001, 4.76, 1.46e-07, 2.07e-06, 5.3, 2.25, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
261230401, 1.4, 5.88e-08, 5.23e-08, 3.34, 4.62, 1e-08, 102, non_zero_quality
263822401, 3.81, 9.93e-08, 5.79e-08, 3.73, 2.86, 1e-08, 102, non_zero_quality
264859201, 2.01, 6.3e-08, 3.47e-07, 6.08, 1.84, 1e-08, 102, non_zero_quality
271598401, 18.24, 2.24e-09, 3.45e-09, 0.05, 5.44, 1e-08, 102, non_zero_quality
272376001, 1.18, 5.89e-08, 7.11e-08, 3.29, 5.02, 1e-08, 102, non_zero_quality
274708801, 4.58, 1.1e-07, 8.18e-07, 6.27, 2.48, 1e-08, 102, non_zero_quality
276004801, 2.29, 7.95e-08, 8.25e-08, 3.05, 4.2, 1e-08, 102, non_zero_quality
284817601, 1.81, 5.54e-08, 4.48e-08, 4.29, 4.14, 1e-08, 102, non_zero_quality
288705601, 4.67, 1.2e-07, 6.49e-08, 5.78, 2.52, 1e-08, 102, non_zero_quality
291038401, 1.85, 9.38e-08, 7.82e-08, 3.71, 4.03, 1e-08, 102, non_zero_quality
299332801, 3.71, 1.22e-07, 6.01e-07, 6.3, 1.64, 1e-08, 102, non_zero_quality
309182401, 6.57, 1.86e-07, 9.61e-08, 3.61, 2.28, 1e-08, 102, non_zero_quality
315144001, 3.87, 9.25e-08, 5.75e-08, 3.54, 3.05, 1e-08, 102, non_zero_quality
317217601, 1.61, 2.13e-09, 2.69e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
325512001, 2.18, 7.03e-08, 5.37e-08, 3.56, 3.89, 1e-08, 102, non_zero_quality
327067201, 2.18, 9.32e-08, 6.79e-08, 4.11, 3.6, 1e-08, 102, non_zero_quality
332251201, 4.18, 1.1e-07, 6.11e-08, 4.13, 2.77, 1e-08, 102, non_zero_quality
332769601, 2.41, 8.73e-08, 7.35e-08, 3.64, 3.6, 1e-08, 102, non_zero_quality
337435201, 2.07, 1.1e-07, 8.41e-08, 4.18, 3.74, 1e-08, 102, non_zero_quality
344433601, 2.28, 6.73e-08, 9.18e-08, 2.71, 4.31, 1e-08, 102, non_zero_quality
348321601, 1.81, 6.54e-08, 5.18e-08, 5.39, 3.93, 1e-08, 102, non_zero_quality
348840001, 2.23, 6.16e-08, 4.64e-08, 5.76, 3.67, 1e-08, 102, non_zero_quality
350136001, 12.93, 3.11e-09, 3.12e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
352468801, 1.47, 6.2e-08, 5.31e-08, 3.8, 4.42, 1e-08, 102, non_zero_quality
357912001, 2.58, 6.49e-08, 7.32e-08, 3.05, 4.04, 1e-08, 102, non_zero_quality
359467201, 1.45, 5e-08, 2.01e-07, 2.84, 6.41, 1e-08, 102, non_zero_quality
360504001, 3.64, 1.1e-07, 8.77e-07, 6.27, 2.67, 1e-08, 102, non_zero_quality
361540801, 26.78, 2.89e-07, 7.6e-08, 4.26, 1.23, 1e-08, 102, non_zero_quality
365428801, 3.98, 1.14e-07, 9.06e-07, 6.28, 2.65, 1e-08, 102, non_zero_quality
367502401, 6.41, 1.18e-07, 1.38e-07, 3.14, 2.9, 1e-08, 102, non_zero_quality
369057601, 3.05, 1.08e-07, 6.92e-08, 3.55, 3.22, 1e-08, 102, non_zero_quality
372168001, 1.02, 5.11e-08, 8.78e-08, 3.59, 2.18, 1e-08, 102, non_zero_quality
380980801, 4.16, 9.69e-08, 6.99e-08, 3.57, 3.02, 1e-08, 102, non_zero_quality
382795201, 1.39, 6.3e-08, 1.16e-07, 3.12, 5.52, 1e-08, 102, non_zero_quality
389793601, 1.64, 6.91e-08, 5.9e-08, 3.6, 4.32, 1e-08, 102, non_zero_quality
390830401, 3.87, 1.1e-07, 6.49e-08, 3.94, 2.86, 1e-08, 102, non_zero_quality
413380801, 2.83, 1.16e-07, 8.08e-08, 4.71, 3.24, 1e-08, 102, non_zero_quality
418564801, 13.4, 4.15e-09, 5.1e-09, 0.0, 0, 1e-08, 0, spectral_index_error_too_small
419601601, 4.14, 1.58e-07, 9.52e-08, 3.92, 2.85, 1e-08, 102, non_zero_quality
422452801, 1.22, 3.6e-08, 2.36e-07, 2.55, 8.15, 1e-08, 102, non_zero_quality
422712001, 2.58, 9.16e-08, 6.32e-08, 5.49, 3.24, 1e-08, 102, non_zero_quality
425563201, 3.03, 8.72e-08, 1.19e-07, 2.99, 3.79, 1e-08, 102, non_zero_quality
435153601, 2.43, 1.42e-07, 1.09e-07, 4.9, 3.58, 1e-08, 102, non_zero_quality
438523201, 1.34, 7.76e-08, 1.79e-07, 3.12, 5.53, 1e-08, 102, non_zero_quality
440078401, 3.04, 6.27e-08, 1.4e-07, 2.51, 4.58, 1e-08, 102, non_zero_quality
445262401, 3.32, 8.22e-08, 6.66e-08, 3.21, 3.42, 1e-08, 102, non_zero_quality
447076801, 1.86, 9.25e-08, 7.35e-08, 4.11, 3.9, 1e-08, 102, non_zero_quality
452260801, 1.37, 7.33e-08, 6.45e-08, 4.63, 4.44, 1e-08, 102, non_zero_quality
452779201, 1.31, 6.94e-08, 8.31e-07, 6.11, 4, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
453297601, 2.18, 8.41e-08, 9.24e-07, 4.3, 1.89, 1e-08, 0, outlier_in_relative_flux
455889601, 3.24, 7.37e-08, 2.04e-07, 2.61, 4.48, 1e-08, 102, non_zero_quality
459259201, 2.97, 8.49e-08, 5.82e-08, 3.23, 3.42, 1e-08, 102, non_zero_quality
460555201, 1.49, 3.98e-08, 1.76e-07, 2.86, 6.89, 1e-08, 102, non_zero_quality
469627201, 1.96, 8.66e-08, 1e-07, 3.26, 4.29, 1e-08, 102, non_zero_quality
472478401, 4.28, 9.27e-08, 4.57e-07, 6.21, 1.65, 1e-08, 102, non_zero_quality
477662401, 3.13, 1.04e-07, 6.59e-08, 5.27, 2.98, 1e-08, 102, non_zero_quality
491918401, 1.89, 3.21e-07, 2.47e-06, 6.62, 2.56, 1e-08, 102, non_zero_quality
495028801, 1.77, 8.44e-08, 8.66e-08, 3.56, 4.18, 1e-08, 102, non_zero_quality
496065601, 4.45, 1.13e-07, 8.71e-07, 6.27, 2.59, 1e-08, 102, non_zero_quality
500212801, 2.18, 9.68e-08, 7.1e-08, 5.58, 3.5, 1e-08, 102, non_zero_quality
501508801, 2.04, 9.19e-08, 7e-08, 5.24, 3.7, 1e-08, 102, non_zero_quality
509025601, 2.63, 7.67e-08, 7.33e-08, 3.01, 3.85, 1e-08, 102, non_zero_quality
509803201, 1.32, 6.05e-08, 7.32e-08, 3.43, 4.86, 1e-08, 102, non_zero_quality
510321601, 1.93, 7.03e-08, 5.46e-08, 4.12, 3.93, 1e-08, 102, non_zero_quality
511099201, 1.42, 7.15e-08, 8.45e-07, 6.12, 3.95, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
511358401, 3.16, 1.08e-07, 9.21e-08, 3.23, 3.42, 1e-08, 102, non_zero_quality
515505601, 12.43, 2.41e-07, 1.2e-07, 3.62, 1.81, 1e-08, 102, non_zero_quality
557236801, 11.22, 1.63e-07, 7.98e-08, 3.39, 1.92, 1e-08, 102, non_zero_quality
560865601, 1.11, 1.1e-07, 1.26e-07, 3.74, 4.99, 1e-08, 102, non_zero_quality
577713601, 212.39, 1090000.0, 0, 10.0, 0, 1e-08, 0, zero_flux_error||spectral_index_error_too_small
581342401, 3.66, 1.2e-07, 8e-08, 3.61, 3.08, 1e-08, 102, non_zero_quality
586008001, 2.9, 7.6e-08, 4.8e-08, 3.3, 3.19, 1e-08, 102, non_zero_quality
587044801, 6.82, 1.45e-07, 1.89e-06, 5.16, 2.21, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
589118401, 2.69, 1.06e-07, 7.12e-08, 4.44, 3.2, 1e-08, 102, non_zero_quality
594302401, 3.18, 1.3e-07, 8.8e-08, 4.06, 3.06, 1e-08, 102, non_zero_quality
598968001, 1.43, 7.89e-08, 2.02e-06, 4.41, 4.41, 1e-08, 102, non_zero_quality||outlier_in_relative_flux
599486401, 4.5, 9.42e-08, 6.71e-07, 6.21, 2.38, 1e-08, 102, non_zero_quality
608040001, 5.2, 1.39e-07, 1.01e-06, 6.34, 2.42, 1e-08, 102, non_zero_quality
